final_decision,title,salary_text,regional_slice,classification_reason,review_scope,employer,location,posted_date,closing_date,classification,jobg8_check,jobg8_candidate_title,jobg8_candidate_employer,jobg8_match_score,employment_type,ontap_region,geo_cluster,geography_status,geography_reason,geography_lookup_key,slice_status,publish_eligible,source_job_id,source_url,manual_action,migration_status,factual_fingerprint,discovery_routes,source
POSS,House Support Asisstant,"Redhill Academy Trust Pay Scale, Band 6, Scale point 29 - 32",Nottinghamshire / admin_service,Administrative duties evidenced in description,REVIEW NOW,South Nottinghamshire Academy,"Nottingham, East Midlands, NG12 2FQ",2026-07-29,2026-09-04T12:00:00+01:00,POSS,No plausible JobG8 match,,,,['PART_TIME'],Nottinghamshire,Nottinghamshire,ROUTED,Exact locality match in geo_lookup.xlsx,nottingham,LIVE,YES,house-support-asisstant,https://teaching-vacancies.service.gov.uk/jobs/house-support-asisstant,,,e3e5d2ae25c785ab06eb065f9bbf094a44c7c9f65438c997a24f348d0ae16fee,"[{""page"": 27, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
POSS,HR Administrator,"£27,709.00 - £29,541.00 Annually (Actual) NJC8-12",Nottinghamshire / admin_service,Possible JobG8 duplicate requires review,REVIEW NOW,The Spencer Academies Trust,"Nottingham, NG9 6RZ",2026-08-13,2026-08-31T12:00:00+01:00,POSS,POSSIBLE_DUPLICATE,HR Administrator,TurnerFox Recruitment,0.738,['FULL_TIME'],Nottinghamshire,Nottinghamshire,ROUTED,Exact locality match in geo_lookup.xlsx,nottingham,LIVE,YES,hr-administrator-the-spencer-academies-trust,https://teaching-vacancies.service.gov.uk/jobs/hr-administrator-the-spencer-academies-trust,,,1c8afe35cf3a9c8cd77715cbf45bd486d318efa025e9af61948f522da06bbeb9,"[{""page"": 5, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
POSS,Office Administrator,"£26,824.00 Annually (FTE) Actual annual salary is £12,016 for 19.5 hours per week term time only plus 3 inset days",Oxfordshire / admin_service,Possible JobG8 duplicate requires review,REVIEW NOW,Barton Park Primary School,"Oxford, South East, OX3 9WN",2026-08-14,2026-09-04T12:00:00+01:00,POSS,POSSIBLE_DUPLICATE,Office Administrator,Planet Recruitment,0.714,['PART_TIME'],Oxfordshire,Oxfordshire,ROUTED,Exact locality match in geo_lookup.xlsx,oxford,LIVE,YES,office-administrator-barton-park-primary-school,https://teaching-vacancies.service.gov.uk/jobs/office-administrator-barton-park-primary-school,,,6507fa5e4ea1f71f1a1f76eff33fba35fcf567d0ef52f77cff9d377bc363b4da,"[{""page"": 27, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 7, ""query"": ""administrator"", ""route"": ""keyword:administrator""}, {""page"": 2, ""query"": ""office"", ""route"": ""keyword:office""}]",Teaching Vacancies
SELECTED,Clerk to Governors,£13.69 - £13.69 Hourly,Shropshire / admin_service,Borderline school administration title: clerk to governors,REVIEW NOW,Shropshire Church Of England Academies Trust,"Bridgnorth, WV15 5EQ",2026-05-18,2026-09-07T09:00:00+01:00,POSS,No plausible JobG8 match,,,,['PART_TIME'],Shropshire,Shropshire,ROUTED,Exact locality match in geo_lookup.xlsx,bridgnorth,LIVE,YES,clerk-to-governors-1d324093-5397-42e1-b835-18ab44a4bceb,https://teaching-vacancies.service.gov.uk/jobs/clerk-to-governors-1d324093-5397-42e1-b835-18ab44a4bceb,select,,8b750c07215556b6445d529594383056bc403763a77f7ed91218299951663d6d,"[{""page"": 32, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
SELECTED,Data Manager,"£12,046 – 13,138",Somerset / admin_service,"Manager title below £28,000 salary ceiling requires review",REVIEW NOW,Kingsmead Academy,"Taunton, South West, TA4 2NE",2026-08-17,2026-09-06T23:59:59+01:00,POSS,No plausible JobG8 match,,,,"['FULL_TIME', 'PART_TIME']",Somerset,Somerset,ROUTED,Exact locality match in geo_lookup.xlsx,taunton,LIVE,YES,data-manager-kingsmead-academy,https://teaching-vacancies.service.gov.uk/jobs/data-manager-kingsmead-academy,select,,75a8f2e94a4b9e6fcb6ece1f0cf10c4892803a75b04b96fe99f6daf1eb697699,"[{""page"": 31, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
EXCLUDED,Senior Administration Assistant (SEND),"£26,837 - £28,931 (CLF Grade C)",Somerset / admin_service,Administrative duties evidenced in description,REVIEW NOW,Kingsmead Academy,"Taunton, South West, TA4 2NE",2026-08-10,2026-09-21T23:59:59+01:00,POSS,No plausible JobG8 match,,,,['FULL_TIME'],Somerset,Somerset,ROUTED,Exact locality match in geo_lookup.xlsx,taunton,LIVE,YES,senior-administration-assistant-send,https://teaching-vacancies.service.gov.uk/jobs/senior-administration-assistant-send,exclude,,e2ef416884654f5754753dc6d133c310ea638adad699077b63c0b33e367c6f95,"[{""page"": 50, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
SELECTED,Office Manager,"£14,481.00 - £16,154.00 Annually (Actual)",Suffolk / admin_service,"Manager title below £28,000 salary ceiling requires review",REVIEW NOW,"St Felix Roman Catholic Primary School, Haverhill","HAVERHILL, East of England, CB9 9DE",2026-07-16,2026-08-31T12:00:00+01:00,POSS,No plausible JobG8 match,,,,['PART_TIME'],Suffolk,Suffolk,ROUTED,Exact locality match in geo_lookup.xlsx,haverhill,LIVE,YES,office-manager-st-felix-roman-catholic-primary-school-haverhill,https://teaching-vacancies.service.gov.uk/jobs/office-manager-st-felix-roman-catholic-primary-school-haverhill,select,,6a1caf670004c41c896a9490c983be22ed6c60d8680d82bed99e69c5abab7496,"[{""page"": 5, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 1, ""query"": ""office"", ""route"": ""keyword:office""}]",Teaching Vacancies
EXCLUDED,Chief Finance and Operations Officer (CFOO),"Circa £ 85,000.00 -negotiable dependent on candidate experience and qualifications.",West Midlands - Birmingham & Solihull / admin_service,Borderline school administration title: operations officer,REVIEW NOW,Create Partnership Trust,"Birmingham, B11 3ND",2026-06-25,2026-09-07T09:00:00+01:00,POSS,No plausible JobG8 match,,,,['FULL_TIME'],West Midlands - Birmingham & Solihull,West Midlands - Birmingham & Solihull,ROUTED,Exact locality match in geo_lookup.xlsx,birmingham,LIVE,YES,chief-finance-and-operations-officer-cfoo-create-partnership-trust,https://teaching-vacancies.service.gov.uk/jobs/chief-finance-and-operations-officer-cfoo-create-partnership-trust,exclude,,2f51774e9a6ca79c52bc5cd52f7f754dfbc83d36c5dd77e029014ba57f682258,"[{""page"": 33, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
POSS,Admin Officer,"£29,064.00 - £31,022.00 Annually (FTE) Actual Salary: £25,640 - £27,368 per annum",Wiltshire / admin_service,Administrative duties evidenced in description,REVIEW NOW,Queen's Crescent School,"Chippenham, South West, SN14 0QT",2026-07-20,2026-09-01T12:00:00+01:00,POSS,No plausible JobG8 match,,,,['PART_TIME'],Wiltshire,Wiltshire,ROUTED,Exact locality match in geo_lookup.xlsx,chippenham,LIVE,YES,admin-officer-queen-s-crescent-school,https://teaching-vacancies.service.gov.uk/jobs/admin-officer-queen-s-crescent-school,,,bae439fa258dd730bf3e81ecd3380d311521bf06699190ddf06e5a2503fc0955,"[{""page"": 14, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
EXCLUDED,Examinations and Data Officer,"£28,598.00 - £31,022.00 Annually (FTE)",Worcestershire / admin_service,Borderline school administration title: data officer,REVIEW NOW,Dyson Perrins CofE Academy,"Malvern, West Midlands, WR14 1WD",2026-08-19,2026-09-02T23:59:00+01:00,POSS,No plausible JobG8 match,,,,['FULL_TIME'],Worcestershire,Worcestershire,ROUTED,Exact locality match in geo_lookup.xlsx,malvern,LIVE,YES,examinations-and-data-officer-dyson-perrins-cofe-academy-malvern-worcestershire,https://teaching-vacancies.service.gov.uk/jobs/examinations-and-data-officer-dyson-perrins-cofe-academy-malvern-worcestershire,exclude,,fa6f89684111e0102db412e3c9dff8d25fb12323967e36d9dd8e6fc4f53aae05,"[{""page"": 20, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
SELECTED,Administration Officer,"£25,185.00 - £25,989.00 Annually (FTE) Grade C Points 4 to 6 (£25,185 to £25,989 Full Time Equivalent) subject to pro rata. The minimum actual pro rata salary per annum for this job starts at £19,481.25.",Yorkshire - South / admin_service,Administrative duties evidenced in description,REVIEW NOW,Morley Place Academy,"Doncaster, Yorkshire and the Humber, DN12 3LZ",2026-07-21,2026-08-31T23:59:00+01:00,POSS,No plausible JobG8 match,,,,['PART_TIME'],Yorkshire - South,Yorkshire - South,ROUTED,Exact locality match in geo_lookup.xlsx,doncaster,LIVE,YES,administration-officer-morley-place-academy-doncaster-south-yorkshire,https://teaching-vacancies.service.gov.uk/jobs/administration-officer-morley-place-academy-doncaster-south-yorkshire,select,,06e87aba9bdc1357dd33c352a7b35da755a1a14103f698df6eac5aba722d170e,"[{""page"": 7, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
SELECTED,Estates and Compliance Coordinator,"£25,583.00 - £25,989.00 Annually (Actual)",Yorkshire - South / admin_service,Administrative duties evidenced in description,REVIEW NOW,Hcat,"Barnsley, S75 3SP",2026-08-24,2026-09-11T23:59:00+01:00,POSS,No plausible JobG8 match,,,,['FULL_TIME'],Yorkshire - South,Yorkshire - South,ROUTED,Exact locality match in geo_lookup.xlsx,barnsley,LIVE,YES,estates-and-compliance-coordinator,https://teaching-vacancies.service.gov.uk/jobs/estates-and-compliance-coordinator,select,,81a8edc39337a9d3ce0dc1db7b64d6b2a891488d95271700ea05e77a8331bfb7,"[{""page"": 43, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
POSS,Administrator,"£21,870.00 - £22,213.00 Annually (Actual) Full Time, Term time only plus 10 days",Yorkshire - West / admin_service,Possible JobG8 duplicate requires review,REVIEW NOW,Benton Park School,"Leeds, Yorkshire and the Humber, LS19 6LX",2026-08-21,2026-08-31T08:00:00+01:00,POSS,POSSIBLE_DUPLICATE,Administrator,Moulds Accountants & Advisory Services,0.741,['FULL_TIME'],Yorkshire - West,Yorkshire - West,ROUTED,Exact locality match in geo_lookup.xlsx,leeds,LIVE,YES,administrator-466b2045-c1e3-4fa9-bf7e-e43eb5901ad7,https://teaching-vacancies.service.gov.uk/jobs/administrator-466b2045-c1e3-4fa9-bf7e-e43eb5901ad7,,NEW_REVIEW,68aa9cf7b6163d35229754cd1a615d924ea680f24abaa483a547cce8e3c418de,"[{""page"": 3, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 1, ""query"": ""administrator"", ""route"": ""keyword:administrator""}]",Teaching Vacancies
SELECTED,Data Officer,"£29,540.00 - £32,061.00 Annually (FTE) Grade F Points 14 to 19 (£29,540 to £32,061) Full Time Equivalent) subject to pro rata. The minimum actual pro rata salary per annum for this job starts at £15,121.29",Yorkshire - West / admin_service,Borderline school administration title: data officer,REVIEW NOW,De Lacy Academy,"Knottingley, Yorkshire and the Humber, WF11 0BZ",2026-07-24,2026-09-01T23:59:00+01:00,POSS,No plausible JobG8 match,,,,['PART_TIME'],Yorkshire - West,Yorkshire - West,ROUTED,Exact postcode match in geo_lookup.xlsx,wf11 0bz,LIVE,YES,data-officer-2291e2c5-eec2-437c-a38c-78271e026f45,https://teaching-vacancies.service.gov.uk/jobs/data-officer-2291e2c5-eec2-437c-a38c-78271e026f45,select,NEW_REVIEW,a529a19ced0fcc98f3c591fa736507a0eee96fcae59c1a59e56526a2aae8d393,"[{""page"": 16, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
POSS,Executive Assistant & SLT Operations Officer,"£32,061.00 - £32,597.00 Annually (FTE) Pro rata salary for term time plus working [Pay Award pending]",Cumbria - West / admin_service,Borderline school administration title: operations officer,DEFERRED - REGION NOT LIVE,"St Josephs Catholic High School, Workington","Workington, North West, CA14 3EE",2026-07-31,2026-09-03T23:59:00+01:00,POSS,No plausible JobG8 match,,,,"['FULL_TIME', 'PART_TIME']",Cumbria - West,Cumbria - West,ROUTED,Exact locality match in geo_lookup.xlsx,workington,UNREGISTERED,NO,executive-assistant-slt-operations-officer,https://teaching-vacancies.service.gov.uk/jobs/executive-assistant-slt-operations-officer,,,8b31d86abd520d9aac65c57da29910558e46f3420618d78d28a9c42bd091c22f,"[{""page"": 23, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
HARD_PASS,Casual Lettings Assistant,£15.60 Hourly,Berkshire / admin_service,Insufficient admin/service evidence,REVIEW NOW,Maiden Erlegh Chiltern Edge,"Reading, South East, RG4 9LN",2026-08-17,2026-09-13T23:59:00+01:00,HARD_PASS,No plausible JobG8 match,,,,"['FULL_TIME', 'PART_TIME']",Berkshire,Berkshire,ROUTED,Exact locality match in geo_lookup.xlsx,reading,LIVE,YES,casual-lettings-assistant-maiden-erlegh-chiltern-edge,https://teaching-vacancies.service.gov.uk/jobs/casual-lettings-assistant-maiden-erlegh-chiltern-edge,,,c48448adaf9d729130b3ac9aab3b4dcd200b42a61a1749fef77a756162a0bd80,"[{""page"": 44, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
HARD_PASS,Customer Relations Manager,"£33,143.00 - £44,075.00 Annually (Actual) Full-Time Equivalent:",Berkshire / admin_service,"Manager title salary ceiling £44,075 is not below £28,000",REVIEW NOW,Reading School,"Reading, South East, RG1 5LW",2026-07-21,2026-09-21T23:59:00+01:00,HARD_PASS,No plausible JobG8 match,,,,['FULL_TIME'],Berkshire,Berkshire,ROUTED,Exact locality match in geo_lookup.xlsx,reading,LIVE,YES,customer-relations-manager,https://teaching-vacancies.service.gov.uk/jobs/customer-relations-manager,,,3441a434ebcfecffe15ce754ef6e4e4a24f57e04b7e7c6b1b2406f32b5b194b9,"[{""page"": 50, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
HARD_PASS,Finance Officer - Addington School,"£23,292 to £24,826 plus £1,357 SEN Allowance = £24,649 to £26,183 Per year",Berkshire / admin_service,Insufficient admin/service evidence,REVIEW NOW,Addington School,"Reading, South East, RG5 3EU",2026-08-24,2026-09-06T23:59:00+01:00,HARD_PASS,No plausible JobG8 match,,,,['FULL_TIME'],Berkshire,Berkshire,ROUTED,Exact locality match in geo_lookup.xlsx,reading,LIVE,YES,finance-officer-addington-school,https://teaching-vacancies.service.gov.uk/jobs/finance-officer-addington-school,,,6f1f3a56fd778a6233e93a2f587e38bd356cb3e301a36f0bce5704c94c940bc5,"[{""page"": 28, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
HARD_PASS,HR & Recruitment Officer,"£32,069.00 - £33,985.00 Annually (Actual)",Berkshire / admin_service,Insufficient admin/service evidence,REVIEW NOW,The Park Federation Academy Trust,"Slough, SL2 5BA",2026-08-17,2026-09-30T12:00:00+01:00,HARD_PASS,No plausible JobG8 match,,,,['FULL_TIME'],Berkshire,Berkshire,ROUTED,Exact locality match in geo_lookup.xlsx,slough,LIVE,YES,hr-recruitment-officer-the-park-federation-academy-trust,https://teaching-vacancies.service.gov.uk/jobs/hr-recruitment-officer-the-park-federation-academy-trust,,,e47e9cbbf1e4c65156dbcb3078bd83c8ababcef7e093e24966976829c1e0f5d6,"[{""page"": 52, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
HARD_PASS,Lettings Assistant,"£26,402.00 - £44,075.00 Annually (Actual) Full-Time Equivalent:",Berkshire / admin_service,Insufficient admin/service evidence,REVIEW NOW,Reading School,"Reading, South East, RG1 5LW",2026-08-04,2026-09-14T08:00:00+01:00,HARD_PASS,No plausible JobG8 match,,,,['FULL_TIME'],Berkshire,Berkshire,ROUTED,Exact locality match in geo_lookup.xlsx,reading,LIVE,YES,lettings-assistant-reading-school,https://teaching-vacancies.service.gov.uk/jobs/lettings-assistant-reading-school,,,5d050bccaa45cf01676783d16fbc6c362997b13ad2fbab405db3e6cdf24b5de6,"[{""page"": 45, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
HARD_PASS,Office Manager,"£25,209.00 - £28,592.00 Annually (Actual) KGA Support Staff Pay Scale Band 7, Points 13-17, £32,061–£36,363 per annum (FTE)",Berkshire / admin_service,"Manager title salary ceiling £36,363 is not below £28,000",REVIEW NOW,King's Academy Meadow Vale,"Bracknell, South East, RG42 1SY",2026-07-21,2026-09-04T12:00:00+01:00,HARD_PASS,No plausible JobG8 match,,,,['FULL_TIME'],Berkshire,Berkshire,ROUTED,Exact locality match in geo_lookup.xlsx,bracknell,LIVE,YES,office-manager-king-s-academy-meadow-vale,https://teaching-vacancies.service.gov.uk/jobs/office-manager-king-s-academy-meadow-vale,,,3b2420c0e2b53bc2e4fcbd0a9851eb545d3a054721e2466e43e563b2f4af940a,"[{""page"": 26, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 2, ""query"": ""office"", ""route"": ""keyword:office""}]",Teaching Vacancies
HARD_PASS,Office Manager - Southcote Primary School,"£29,597 to £34,386 Per year",Berkshire / admin_service,"Manager title salary ceiling £34,386 is not below £28,000",REVIEW NOW,Southcote Primary School,"Reading, South East, RG30 3EJ",2026-08-17,2026-08-31T23:59:00+01:00,HARD_PASS,No plausible JobG8 match,,,,['FULL_TIME'],Berkshire,Berkshire,ROUTED,Exact locality match in geo_lookup.xlsx,reading,LIVE,YES,office-manager-southcote-primary-school-southcote-primary-school,https://teaching-vacancies.service.gov.uk/jobs/office-manager-southcote-primary-school-southcote-primary-school,,,3df7e726ec2976a6431b5611e9afead6b7d3e87948c28bea8a8c1af825104a6e,"[{""page"": 10, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 1, ""query"": ""office"", ""route"": ""keyword:office""}]",Teaching Vacancies
HARD_PASS,Operations Manager,"£33,143.00 - £44,075.00 Annually (Actual) Full-Time Equivalent:",Berkshire / admin_service,"Manager title salary ceiling £44,075 is not below £28,000",REVIEW NOW,Reading School,"Reading, South East, RG1 5LW",2026-07-21,2026-09-21T23:59:00+01:00,HARD_PASS,No plausible JobG8 match,,,,['FULL_TIME'],Berkshire,Berkshire,ROUTED,Exact locality match in geo_lookup.xlsx,reading,LIVE,YES,operations-manager-reading-school,https://teaching-vacancies.service.gov.uk/jobs/operations-manager-reading-school,,,de3b114ce03ea9e7c2d3064ead5fabdddeeeeb59108106c66e40fef6a815c462,"[{""page"": 50, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
HARD_PASS,Passionate Finance Officer,"£28,142.00 - £32,061.00 Annually (FTE) Actual Salary FTE £16,611 (part-time, term time only).",Berkshire / admin_service,Insufficient admin/service evidence,REVIEW NOW,The Downs School,"Newbury, South East, RG20 6AD",2026-08-26,2026-08-31T08:00:00+01:00,HARD_PASS,No plausible JobG8 match,,,,['PART_TIME'],Berkshire,Berkshire,ROUTED,Exact locality match in geo_lookup.xlsx,newbury,LIVE,YES,passionate-finance-officer,https://teaching-vacancies.service.gov.uk/jobs/passionate-finance-officer,,,000d8db84661a74ab2153f3fe80a9613b20a9b24f11beab676fcb791cec9e96f,"[{""page"": 3, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
HARD_PASS,Payroll Officer,"£17,816.00 - £18,880.00 Annually (Actual)",Berkshire / admin_service,Insufficient admin/service evidence,REVIEW NOW,The Park Federation Academy Trust,"Slough, SL2 5BA",2026-08-17,2026-09-30T12:00:00+01:00,HARD_PASS,No plausible JobG8 match,,,,['PART_TIME'],Berkshire,Berkshire,ROUTED,Exact locality match in geo_lookup.xlsx,slough,LIVE,YES,payroll-officer-the-park-federation-academy-trust-slough-not-recorded,https://teaching-vacancies.service.gov.uk/jobs/payroll-officer-the-park-federation-academy-trust-slough-not-recorded,,,19bc0fa8a514b7db15a1c4cf62ea4ed575602ea1ac5565dce6d5a3fb75522d51,"[{""page"": 52, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
HARD_PASS,School Business Manager,,Berkshire / admin_service,"Manager title without salary evidence below £28,000",REVIEW NOW,Purley CofE Primary School,"Reading, South East, RG8 8AF",2026-08-11,2026-09-01T12:00:00+01:00,HARD_PASS,No plausible JobG8 match,,,,['PART_TIME'],Berkshire,Berkshire,ROUTED,Exact locality match in geo_lookup.xlsx,reading,LIVE,YES,school-business-manager-fb06354c-e52a-4d48-b4a2-2dff7115bcd9,https://teaching-vacancies.service.gov.uk/jobs/school-business-manager-fb06354c-e52a-4d48-b4a2-2dff7115bcd9,,,0c975af6a34c370effeb27b7f27b5d9874fdd8c1b32c88cd641e181b2f6e0db4,"[{""page"": 15, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
HARD_PASS,SEND Administration Officer - The Wren School,,Berkshire / admin_service,Missing salary or pay scale,REVIEW NOW,The WREN School,"Reading, South East, RG30 2BB",2026-08-26,2026-09-09T23:59:00+01:00,HARD_PASS,No plausible JobG8 match,,,,['PART_TIME'],Berkshire,Berkshire,ROUTED,Exact locality match in geo_lookup.xlsx,reading,LIVE,YES,send-administration-officer-the-wren-school,https://teaching-vacancies.service.gov.uk/jobs/send-administration-officer-the-wren-school,,,2246f80f2234f595038d0d4a3a81ffa2ef454b979897c4a7c034fc32f0f5ce2b,"[{""page"": 38, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
HARD_PASS,Senior Finance Officer,"£36,508.00 - £40,958.00 Annually (Actual)",Berkshire / admin_service,Insufficient admin/service evidence,REVIEW NOW,The Thames Learning Trust,"Reading, RG2 7PY",2026-08-24,2026-09-18T12:00:00+01:00,HARD_PASS,No plausible JobG8 match,,,,['FULL_TIME'],Berkshire,Berkshire,ROUTED,Exact locality match in geo_lookup.xlsx,reading,LIVE,YES,senior-finance-officer-the-thames-learning-trust,https://teaching-vacancies.service.gov.uk/jobs/senior-finance-officer-the-thames-learning-trust,,,536ef4b48c5c719ac5834465741989df2f341c4af2ec8b6604c7ec1303bab654,"[{""page"": 49, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
HARD_PASS,Financial Controller,"£55,747 - £61,534 (CLF Grade L4 - L8)",Bristol & Bath / admin_service,Insufficient admin/service evidence,REVIEW NOW,Cabot Learning Federation,"Bristol, BS15 4JT",2026-08-10,2026-09-01T23:59:59+01:00,HARD_PASS,No plausible JobG8 match,,,,['FULL_TIME'],Bristol & Bath,Bristol & Bath,ROUTED,Exact locality match in geo_lookup.xlsx,bristol,LIVE,YES,financial-controller-9097ffb6-9d63-4285-9dd2-537e38cf05ad,https://teaching-vacancies.service.gov.uk/jobs/financial-controller-9097ffb6-9d63-4285-9dd2-537e38cf05ad,,,f5f4eb0442e56be37d3fcb05f54e41dc2004a308e1a3cde65d5ec9e638186434,"[{""page"": 17, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
HARD_PASS,Governance Clerk,"N14 – N17 (1.0FTE £29,540-£31,022) Pro-rata: 7 hours per week 0.19FTE: £5,588-£5,869 per annum",Bristol & Bath / admin_service,Insufficient admin/service evidence,REVIEW NOW,Amplify Education,"Bristol, BS13 0RF",2026-07-15,2026-08-31T23:59:00+01:00,HARD_PASS,No plausible JobG8 match,,,,['PART_TIME'],Bristol & Bath,Bristol & Bath,ROUTED,Exact locality match in geo_lookup.xlsx,bristol,LIVE,YES,governance-clerk-amplify-education-bristol-not-recorded,https://teaching-vacancies.service.gov.uk/jobs/governance-clerk-amplify-education-bristol-not-recorded,,,f36a5852aade32e8b98dad94774c1785cf8e0977ed30f9126cc05a481eec7ccb,"[{""page"": 8, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
HARD_PASS,Office Manager,,Bristol & Bath / admin_service,"Manager title without salary evidence below £28,000",REVIEW NOW,Whitchurch Primary School,"Bristol, South West, BS14 0PT",2026-08-27,2026-09-30T09:00:00+01:00,HARD_PASS,No plausible JobG8 match,,,,['PART_TIME'],Bristol & Bath,Bristol & Bath,ROUTED,Exact locality match in geo_lookup.xlsx,bristol,LIVE,YES,office-manager-whitchurch-primary-school,https://teaching-vacancies.service.gov.uk/jobs/office-manager-whitchurch-primary-school,,,fb8932dc4e95b13679c949801d230c91a949948a8b70d5c8d12bc86b79c35b48,"[{""page"": 52, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 4, ""query"": ""office"", ""route"": ""keyword:office""}]",Teaching Vacancies
HARD_PASS,Senior Administration Assistant,"Actual Annual Salary: £20,698 - £22,313",Bristol & Bath / admin_service,Insufficient admin/service evidence,REVIEW NOW,Frome Vale Academy,"Bristol, South West, BS16 2QS",2026-08-18,2026-09-01T23:59:59+01:00,HARD_PASS,No plausible JobG8 match,,,,"['FULL_TIME', 'PART_TIME']",Bristol & Bath,Bristol & Bath,ROUTED,Exact locality match in geo_lookup.xlsx,bristol,LIVE,YES,senior-administration-assistant-frome-vale-academy,https://teaching-vacancies.service.gov.uk/jobs/senior-administration-assistant-frome-vale-academy,,,cec2822b3aad686203228f28a7fed11598625862e47ab503c763a7a631250bca,"[{""page"": 17, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
HARD_PASS,Senior Finance Officer,"£18,181.50 - £19,576.00 Annually (Actual) £36,363 - £39,152 FTE",Bristol & Bath / admin_service,Insufficient admin/service evidence,REVIEW NOW,Chipping Sodbury School,"Bristol, South West, BS37 6EW",2026-08-25,2026-09-08T12:00:00+01:00,HARD_PASS,No plausible JobG8 match,,,,['PART_TIME'],Bristol & Bath,Bristol & Bath,ROUTED,Exact locality match in geo_lookup.xlsx,bristol,LIVE,YES,senior-finance-officer-chipping-sodbury-school,https://teaching-vacancies.service.gov.uk/jobs/senior-finance-officer-chipping-sodbury-school,,,fd76c41edd842dd7cf28ab296f11dfe470706c08777b2f9d0e6386839c5d6a22,"[{""page"": 37, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
HARD_PASS,Senior Trust Finance Manager,"£47,181.00 - £50,269.00 Annually (FTE)",Bristol & Bath / admin_service,"Manager title salary ceiling £50,269 is not below £28,000",REVIEW NOW,The Cardinal Newman Catholic Educational Trust,"Bristol, BS5 0TJ",2026-07-01,2026-08-30T23:59:00+01:00,HARD_PASS,No plausible JobG8 match,,,,['PART_TIME'],Bristol & Bath,Bristol & Bath,ROUTED,Exact locality match in geo_lookup.xlsx,bristol,LIVE,YES,senior-trust-finance-manager,https://teaching-vacancies.service.gov.uk/jobs/senior-trust-finance-manager,,,0105768bfa187594ac441a04a44588fb9ef2be379260e7c6d8c4a7e6e22cf275,"[{""page"": 1, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
