display_reference,title,area,location,ontap_geo_cluster,assessable_market,in_uk_market_universe,jobg8_classification,salary_minimum_raw,salary_maximum_raw,salary_period,annualised_minimum_estimate,annualised_maximum_estimate,description_annualised_maximum_estimate,salary_evidence_source,salary_bucket,discovery_source,description_signal_count,description_signals,provisional_decision,provisional_reason,description_excerpt,content_dedupe_key,dedupe_key,is_duplicate,is_content_duplicate
2051845,Senior Finance Officer,City,Belfast,Northern Ireland - East,Northern Ireland - East,YES,Accounting,37000.00,44450.00,Annual,37000.0,44450.0,,structured,"£40k–£45,000",TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p><strong>Senior Finance Officer</strong></p> <p><strong>About The Role</strong></p> <p>We are recruiting a Senior Finance Officer to be part of the Independent Commission for Reconciliation and Information Recovery (ICRIR) to deliver important workstreams that deliver on key objectives for the Commission. The role is a fast-paced and highly collaborative role, reporting to the Finance Manager, the successful candidate will be a driven, collaborative colleague, with good attention to detail, have experience of working to tight deadlines and will possess the ability and communication skills to build strong working relationships at all levels across the ICRIR and various stakeholders. </p> <p",11bc45a9bd52d213,ref:2051845,False,False
2051843,Head of Finance & Corporate Reporting,City,Belfast,Northern Ireland - East,Northern Ireland - East,YES,Accounting,70000.00,85853.00,Annual,70000.0,85853.0,,structured,">£45,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £45,000","<b>Head of Finance & Corporate Reporting</b><br><br> <b>About The Role</b><br><br> We are recruiting for the position of <b>Head of Finance & Corporate Reporting </b>for the Independent Commission for Reconciliation and Information Recovery (ICRIR).<br><br> As a senior leader in the organisation, you will bring expertise in your field along with a proven ability to lead and inspire teams. You are someone who thrives in dynamic environments, embraces innovation, and is committed to creating long-term, values-driven impact. <br><br> Reporting to the Director of Finance & Corporate Services, the successful candidate will lead the Finance, Performance, Procurement and Risk teams, setting directi",3eb2d875daa70c2d,ref:2051843,False,False
107807691,Credit Controller,Skelmersdale,Lancashire,Lancashire - West,Lancashire - West,YES,Accounting,32000.00,35000.00,Hourly,62400000.0,68250000.0,,structured,">£45,000 OUT",TITLE,1,credit control,OUT_SALARY,"annualised salary exceeds £45,000","<p> Our client, a well-known company based in Skelmersdale, are currently recruiting for an experienced credit controller to join their established team. </p><p> The duties of the role: </p><ul><li> Responsible for all credit control duties, creating sales invoices and raising credit notes </li><li> Ensure the overdue debt is kept to a minimum and sales invoices are raised promptly and accurately </li><li> Credit checking and setting credit lim click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?gZ0pd2TJz0ItJUWKChJVTssZoapYM3mYs"" width=""0"" height=""0"" />",2ea950bb4c5d13f5,ref:107807691,False,False
1856014,Accounts Receivable Manager,Not Specified,London,London,London,YES,Accounting,,,Annual,,,,missing,missing/unknown,TITLE,1,accounts receivable,OUT_SPECIALIST,specialist/senior title boundary,"<p>The Accounts Receivable Controller plays a key role in the financial management of the School, ensuring the accurate and timely billing, reconciliation, and collection of all tuition, transport, financial aid, after-school, and extracurricular fees. The role manages billing and collection processes for over 900 families and partner organisations, ensuring data accuracy, financial compliance, and an exceptional level of customer service.</p> <p>This position supports approximately £50 million in annual tuition and related income and requires a detail-oriented, technology-savvy, and proactive professional capable of operating efficiently in a fast-paced, deadline-driven environment.</p> <p>",d9f6af2725b27381,ref:1856014,False,False
107805300,Senior Financial Accountant (Hybrid),Dorchester,Dorset,Dorset,Dorset,YES,Accounting,27.05,27.05,Hourly,52747.5,52747.5,52747.5,structured,">£45,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £45,000","<p><strong>Senior Financial Accountant (Hybrid) needed in Winfrith at £27.05ph</strong><strong>PAYE - Reference: 376951</strong></p><p>You can choose to be based at either Exeter or Winfrith.</p><p>We are seeking a qualifiedSenior Financial Accountant to play a key role in delivering high-quality financial accounting services across the Alliance Finance Department click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?31Q%2fsvDzOVa4XC21cFTzsBp37%2fI3UFy6j"" width=""0"" height=""0"" />",9e6e5e5e349e8b0f,ref:107805300,False,False
107805712,Purchase Ledger Clerk,Plymouth,Devon,Devon,Devon,YES,Accounting,13.50,14.50,Hourly,26325.0,28275.0,,structured,£25k–£30k,TITLE,1,accounts payable,LIKELY_IN,family title is a strong inclusion signal,"<p>Robert Half are currently supporting a business based in Plymouth, who are looking for a Purchase Leger Clerk to join their team on an interim basis.</p><p>This role presents an opportunity for an individual with experience in Accounts Payable to contribute to the efficient functioning of the finance team.</p><p><strong>Start Date:</strong> ASAP</p><p><strong>Location: </strong>Plymouth</p><p><strong>Role: AP Clerk</strong></p><p><strong>Hourly Rate:</strong> £13 click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?Dw9iAXzSqBbcY00SAFYzovxKRPqDe7jzk"" width=""0"" height=""0"" />",d2db4b815fa229be,ref:107805712,False,False
107807697,Account Director - TFM,Edinburgh,Midlothian,Scotland Central - Edinburgh & Lothians,Scotland Central - Edinburgh & Lothians,YES,Sales & Marketing,95000.00,95000.00,Annual,95000.0,95000.0,,structured,">£45,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £45,000","<p><strong>Account Director Total Facilities Management (18-Month Fixed-Term Contract)</strong><br /><strong>Edinburgh</strong><br /><strong>£90,000£95,000 + Car Allowance + Benefits</strong></p><p>Facilitate Search is a specialist recruitment business focused exclusively on the UK's Facilities Management sector. We're partnering with a global FM organisation to appoint an Account Director to lead the delivery of a high-profile contract based in Edinburgh click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?ju9emE%2fz0VKfw6KYFMJNLFJnjxXJWmUGw"" width=""0"" height=""0"" />",208eb22fe1ebd1b2,ref:107807697,False,False
107805320,Commercial Account Handler,Chelmsford,Essex,Essex,Essex,YES,Sales & Marketing,55000.00,55000.00,Annual,55000.0,55000.0,,structured,">£45,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £45,000","<p>This growing Commercial Insurance Broker is looking to recruit an experienced Commercial Account Handler following another successful acquisition.</p><p><strong>In this Senior role you will be looking after the Client Book of a Director who has a large, profitable, long standing mixed sector Book.</strong></p><p>Accordingly you will have a good technical Insurance background and the credibility to handle a range of clients effe click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?d1vRzEYF65TgtsnMF1DuDK3qXNk1X41gx"" width=""0"" height=""0"" />",c7b38b7f853254a1,ref:107805320,False,False
413148348689888051237340,Accounts Receivable Manager,Not Specified,South East,Other / Unknown,Other / Unknown,NO,Accounting,,,Annual,,,,missing,missing/unknown,TITLE,1,accounts receivable,OUT_SPECIALIST,specialist/senior title boundary,"<p>The Accounts Receivable Controller plays a key role in the financial management of the School, ensuring the accurate and timely billing, reconciliation, and collection of all tuition, transport, financial aid, after-school, and extracurricular fees. The role manages billing and collection processes for over 900 families and partner organisations, ensuring data accuracy, financial compliance, and an exceptional level of customer service.</p> <p>This position supports approximately £50 million in annual tuition and related income and requires a detail-oriented, technology-savvy, and proactive professional capable of operating efficiently in a fast-paced, deadline-driven environment.</p> <p>",282c8f292188d178,ref:413148348689888051237340,False,False
23643_225571791,Financial Services Administrator,Nottingham,Nottinghamshire,Nottinghamshire,Nottinghamshire,YES,Administration,29000.00,29000.00,Annual,29000.0,29000.0,,structured,£25k–£30k,TITLE,0,,OUT_BOUNDARY,outside frozen family boundary,"<p>Financial Planning Administrator</p> <p><strong>Overview:</strong></p> <p>Inspire Resourcing are seeking a detail-oriented and proactive <strong>Financial Planning Administrator</strong> to join a well-established financial planning team in Nottingham. This role focuses on delivering high-quality administrative, technical, and back-office support to ensure a smooth and compliant service for clients, while providing opportunities to develop knowledge and experience in financial planning. The role also involves supporting and training Junior Administrators within the team.</p> <p><strong>Key Responsibilities:</strong></p> <ul> <li>Submit new business applications and manage them through to ",dab3f39b6c284d21,ref:23643_225571791,False,False
23643_225571967,Financial Accounts Manager & Legal Counsel,Not Specified,London,London,London,YES,Banking & Financial Services,40000.00,50000.00,Annual,40000.0,50000.0,50000.0,structured,">£45,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £45,000","<p><strong>Financial Accounts Manager & Legal Counsel London Full Time £40,000 - £50,000 per annum</strong></p><p>Are you a qualified Chartered Accountant with 10+ years experience across financial management, legal advisory and compliance?</p><p>Our client is seeking a highly qualified and experienced professional to join the team as Financial Accounts Manager & Legal Counsel. This unique role combines financial leadership, legal expertise and compliance management to ensure the company's financial health, legal integrity and regulatory compliance are maintained to the highest standard. The successful candidate will also manage pensions and taxation matters.</p><p><strong>The Role</strong><",2d9573f672071bf7,ref:23643_225571967,False,False
23643_225570513,Commercial Finance Manager,Not Specified,Not Specified,Other / Unknown,Other / Unknown,NO,Banking & Financial Services,60000.00,65000.00,Annual,60000.0,65000.0,,structured,">£45,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £45,000","<p>SF Partners are delighted to working with a Birmingham business in the recruitment of a Commercial Finance Manager. <br>This is an exciting opportunity to join a global business within a dynamic culture, to work in a commercial setting and influence senior decision makers <br><br>Hybrid working - 3 days per week in the office<br>Excellent benefits <br><br>We are ideally seeking a qualified accountant with a proven track record within a commercial role to undertake a broad range of responsibilities: <br><br></p><ul> <li>Provide strategic financial oversight across key areas of the business, delivering insight-led reporting and analysis to support operational performance, profitability, and",c978b5faaf3cd2ba,ref:23643_225570513,False,False
23643_225371633,Graduate International Account Manager,Stratford-upon-avon,Warwickshire,West Midlands - Coventry & Warwickshire,West Midlands - Coventry & Warwickshire,YES,Call Centre / CustomerService,27500.00,27500.00,Annual,27500.0,27500.0,,structured,£25k–£30k,TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p>Graduate International Account Manager</p> <p><strong>Salary:</strong> 27,500 (fixed starting salary)<br> <strong>Location:</strong> Stratford-upon-Avon (Hybrid)<br> <strong>Full-time Permanent</strong></p> <p><strong>Launch your career with a leading international environmental compliance organisation.</strong></p> <p>Our client is one of the UK's leading providers of environmental compliance and sustainability solutions, supporting hundreds of organisations across Europe and around the world. They help businesses navigate complex international environmental legislation, ensuring they remain compliant while contributing to a more sustainable, waste-free future.</p> <p>They are now lookin",e3dd6d3a5459f912,ref:23643_225371633,False,False
23643_225569803,Finance Manager/Financial Accountant,Bournemouth,Dorset,Dorset,Dorset,YES,Accounting,40000.00,55000.00,Annual,40000.0,55000.0,,structured,">£45,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £45,000","<p>Finance Manager / Financial Accountant</p> <p>Westbourne - Bournemouth - Dorset</p> <p>£40,000-£55,000 + Benefits + Hybrid + Relaxed Culture + Progression + Study ongoing Support</p> <p>Vardey Recruitment is delighted to support a very modern, forward-thinking, growing international SME based in Westbourne, Bournemouth, Dorset, in the search for an Accountant Financial Accountant, Part-Qualified, Qualified or QBE.</p> <p>This is a broad and varied financial accounting role, working closely with the CEO, Management Accountant and wider business. You ll have the opportunity to share the work load within the team, using your technical skills and play an important role in a growing the financ",75aea3a8a636ebbb,ref:23643_225569803,False,False
23643_225570718,Senior Accounts Receivable Administrator,Croydon,London,London,London,YES,Administration,26200.00,30000.00,Annual,26200.0,30000.0,,structured,£25k–£30k,TITLE,1,accounts receivable,OUT_SPECIALIST,specialist/senior title boundary,<p><strong>Senior Accounts Receivable Administrator </strong></p><p><strong>Senior Accounts Receivable & Reconciliations Administrator - Croydon - Excellent benefits and Progression</strong></p><p>Are you a recent finance / accounting grad looking for work within a successful accounting function? </p><p>Are you looking for permanent work in the Croydon area with a leading company?</p><p>Do you possess excellent customer service skills and a keen eye for numbers and detail?</p><p>Are you looking to develop your accounting skills?</p><p>Our leading Property Management company based in Croydon is seeking a professional and motivated Senior <strong>Accounts Receivable Administrator</strong> to w,b5c475e1ea6402d4,ref:23643_225570718,False,False
23643_225570818,2 day a week- Financial Administrator,Not Specified,London,London,London,YES,Administration,21.00,21.00,Hourly,40950.0,40950.0,40950.0,structured,"£40k–£45,000",TITLE,0,,OUT_BOUNDARY,outside frozen family boundary,<strong>2 day a week- Financial Administrator</strong> <strong><br></strong>We are seeking a 2 days a week Financial Administrator- on a temp basis - on going covering sickness - <br>£21 an hour <br><strong>Hybrid working -1 day in Central London - 1 from Home </strong><br><br><strong>Who will you be working for?</strong><br>Our client is a reputable not for profit media group located in Central London. <br>Hybrid working <br><br><strong>What will you be doing?<br></strong><strong>Invoice raising</strong><br> <ul> <li>Raise invoices on our Integra Centros PROD system for all areas of F&E income</li> </ul> <strong>Direct Debit Reconciliation</strong><br> <ul> <li>Following retroactive invoice,6a546e2e8b0f0197,ref:23643_225570818,False,False
23643_225569774,Account Manager,Edenbridge,Kent,Kent,Kent,YES,Administration,30000.00,35000.00,Annual,30000.0,35000.0,,structured,£30k–£40k,TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p><strong>Account Manager - Manufacturing environment</strong><br> Location - Edenbridge, Kent - easily accessible by public transport</p><p>Permanent, Full-time role Monday to Friday 9am-5pm <br> <strong>Salary </strong>upto 35,000<br> 25 Days annual leave + bank holidays</p><p>9-5 Monday to Friday </p><p>Enhanced pension 6%</p><p>Life and healthcare insurance</p><p>Full training and ongoing training provided</p><p><br>A rare and exciting opportunity has arised to join a well established, internationally recognised manufacturer serving highly regulated industries as a <strong>Customer Account Manager.</strong></p><p><br> This is an excellent opportunity for someone with a strong background",bc8b2621dad1db7d,ref:23643_225569774,False,False
1858542,Head of Finance,Guildford,Surrey,Surrey,Surrey,YES,Accounting,,,Annual,,,,missing,missing/unknown,TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p>Are you an experienced finance professional who enjoys getting into the detail, improving processes and making a real difference? </p> <p>We're looking for a Head of Finance to lead our finance function at an exciting time for Action for Carers Surrey. As we develop our new strategic plan and continue to evolve as an organisation, you'll play a key role in ensuring our finances, systems and processes support our ambitions. </p> <p>This is a genuinely hands-on role, ideal for a qualified Finance Manager or experienced finance professional who enjoys combining operational delivery with continuous improvement. You'll oversee management accounts, budgeting, forecasting, payroll and governance",0c0aa5cb0afc4c22,ref:1858542,False,False
1858483,Finance Trustee,Weston-super-mare,Somerset,Somerset,Somerset,YES,Accounting,,,Annual,,,,missing,missing/unknown,TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p><strong>Could you use your financial expertise to help shape the future of a community-focused charity, at a pivotal moment of change?</strong></p> <p>Voluntary Action North Somerset (VANS) is an established infrastructure charity supporting, connecting and championing voluntary and community organisations across North Somerset and beyond. With a strong local reputation and a clear ambition for the future, VANS plays a vital role in strengthening communities by bringing organisations together, amplifying collective voice, and enabling others to deliver impact.</p> <p>We're looking for a new <strong>Finance Trustee</strong> to help ensure the charity remains financially resilient, sustaina",60f3bb5c1a5c3eba,ref:1858483,False,False
23643_224012114,Account Manager,City,London,London,London,YES,Advert / Media / Entertainment,,,Annual,,,,missing,missing/unknown,TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p><strong>Account Manager, Print on Demand & Branded Merchandise - City of London</strong></p> <p>Independently owned and rapidly growing print business based in the City of London who have built a reputation for delivering high-quality print on demand, branded merchandise and large format solutions with unbeatable speed and service, seek an outstanding & aspirational Account Executive / Manager to join their dynamic & hands-on Client Services team.</p> <p>Their investment in the latest digital printing technology has positioned them as the go-to supplier for Clients ranging from national restaurant chains to large City based insurance, legal & financial firms, so as an experienced and proa",d935db7b6908aa01,ref:23643_224012114,False,False
107798375,Ledger Clerk,Ripon,Yorkshire,Yorkshire - North,Yorkshire - North,YES,Accounting,26000.00,26000.00,Annual,26000.0,26000.0,,structured,£25k–£30k,TITLE,0,,LIKELY_IN,family title is a strong inclusion signal,"<p>Optimum Recruitment Group have been appointed on an exclusive basis to recruit either a part time or a full time Ledger Clerk/Office Administrator for our successful growth client based in Ripon.</p><p>You will be responsible for the supporting of processing sales orders, and to ensure the smooth flow of customers orders through the system, as well as maintaining various other office records and data bas click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?31Q%2fsvDzOVZvqbiYxaWCKVI%2bWQ9SXbHhj"" width=""0"" height=""0"" />",fafe17cc88d37bc1,ref:107798375,False,False
107929849,Audit and Accounts Senior,Southampton,Hampshire,Hampshire,Hampshire,YES,Accounting,60000.00,60000.00,Annual,60000.0,60000.0,,structured,">£45,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £45,000","<p><strong>Your new company</strong> <br>A modern, growing accountancy practice that's genuinely investing in its people. You'll be joining a friendly, down-to-earth audit team where development is taken seriously, work is well-managed, and progression isn't just talk.Clients are varied, the work is interesting, and you'll get exposure that actually helps you move your career forward - not just churn through jobs click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?G%2b5YiGNoEgrCKAlJQiRDT%2fsNqbqPUo85n"" width=""0"" height=""0"" />",262503b57e5b2204,ref:107929849,False,False
107880214,Accounts and Audit Accountant,Wisbech,Cambridgeshire,Cambridgeshire,Cambridgeshire,YES,Accounting,40000.00,40000.00,Annual,40000.0,40000.0,,structured,£30k–£40k,TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p>An excellent opportunity has arisen at an established accountancy firm in Wisbech who are looking to hire from a Semi-Senior, up to Senior Accountant level in a mixed Audit and Accounts job. The firm can offer long-term progression, great support on studies and professional development, plus market-leading pay and benefits.</p><p>The role is likely to be 60% Audit with 40% of the role in Accounts click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?gZ0pd2TJz0Ige%2bqka%2bmwiUs2Oo%2fSH7DEs"" width=""0"" height=""0"" />",f5dfbee4448b7efb,ref:107880214,False,False
107927355,Property & Finance Manager,Burton-on-trent,Staffordshire,East Midlands,East Midlands,NO,Real Estate & Property,40000.00,40000.00,Annual,40000.0,40000.0,,structured,£30k–£40k,TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p><strong>Property & Finance Manager</strong></p><p><strong>South Derbyshire £35,000£40,000 Permanent</strong></p><p>Eaton Syalon are exclusively supporting our client to hire a Property & Finance Manager in to their business. Were recruiting for a growing, entrepreneurial business looking for someone to take ownership for the day to day management of its varied property portfolio, while also becoming a valued member of the wider finance team click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?1tcg6Aj2zazNo1L%2fKLoS1sS2qyzccM7Gb"" width=""0"" height=""0"" />",aa7f1431ec227886,ref:107927355,False,False
107858775,Customer Account Manager,Sutton-in-ashfield,Nottinghamshire,London,London,YES,Sales & Marketing,30000.00,30000.00,Annual,30000.0,30000.0,,structured,£25k–£30k,TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<strong> ROLE: Customer Account Manager<br> HOURS: 08:30-17:00, Monday - Friday<br> SALARY: £26,000 - £30,000, dependent on experience plus excellent benefits<br> BENEFITS: Healthcare Cash Plan, 3x Salary Life Assurance, High Street Discounts, Staff Discount<br> BASE: Site Based - Penny Emma Way Site, Sutton in Ashfield, NG17</strong><br><br>Eurocell are a stock market listed Plc and the market leader for uPVC products within the buildin click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?aziU08XVyRHsF77Dd7mEhj2Me%2fWwgi6gd"" width=""0"" height=""0"" />",d6eee11723c33789,ref:107858775,False,False
107856008,Field Account Manager,Swindon,Wiltshire,Wiltshire,Wiltshire,YES,Sales & Marketing,40000.00,40000.00,Annual,40000.0,40000.0,,structured,£30k–£40k,TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p>Our client, one of the worlds leading pharmaceutical businesses are currently seeking a Field Account Manager to join their team!</p><p><strong>Territory: </strong>Bristol, Swindon, Gloucester, Bath, Salisbury, Dorchester, Bournemouth, Taunton</p><p><strong>The Role</strong></p><ul><li>Reporting into the National Sales Controller</li><li>Full P&L responsibility for territory</li><li>Account manage and develop new business with dispensing doctors, hospitals, and private heal click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?31Q%2fsvDzOVbKDtHE%2frYKBWRw5kdgbc6zj"" width=""0"" height=""0"" />",166826f5b8879321,ref:107856008,False,False
23643_225572997,Finance Assistant,Plymouth,Devon,Devon,Devon,YES,Banking & Financial Services,120.00,120.00,Daily,,,,missing,missing/unknown,TITLE,2,accounts receivable; finance administration,LIKELY_IN,family title is a strong inclusion signal,"<p><strong>Finance Assistant Positions Available!</strong></p><p>Our client is seeking three motivated and detail-oriented Temporary Finance Assistants to join their dynamic Accounts Receivable team for a six-month contract. With an exciting increase in workload following a recent project go-live, this is a fantastic opportunity to contribute to a thriving environment.</p><p><strong>Positions Available:</strong></p><ul><li>2 x Invoicing Finance Assistants</li><li>1 x Payments Finance Assistant</li></ul><p><strong>Daily Rate:</strong> 120.00 Umbrella<br> <strong>Contract Length:</strong> 6 months<br> <strong>Working Pattern:</strong> Full Time<br> <strong>Location:</strong> Plymouth (Fully on",04d7aa3a3e43294b,ref:23643_225572997,False,False
23643_225573020,Finance Officer,Gorseinon,Swansea,Other / Unknown,Other / Unknown,NO,Banking & Financial Services,30000.00,35000.00,Annual,30000.0,35000.0,,structured,£30k–£40k,TITLE,3,sales ledger; credit control; finance administration,LIKELY_IN,family title is a strong inclusion signal,"<p>Your new company <br>You will be joining a well-established and growing utilities organisation based in Swansea, providing essential services to customers across the UK.With continued investment across the business and a strong focus on operational excellence, the organisation is seeking to strengthen its finance team with the appointment of a Finance Officer. This is an excellent opportunity to join a supportive environment where you'll gain exposure across a broad range of finance activities while contributing to a business that plays a vital role in everyday life.<br>Your new role <br>As a Finance Officer, you will play a key role in supporting the day-to-day finance function, ensuring",c6cf87a196c8206e,ref:23643_225573020,False,False
23643_225469996,Accounts Assistant,City,Sheffield,Yorkshire - South,Yorkshire - South,YES,Accounting,26000.00,28000.00,Annual,26000.0,28000.0,,structured,£25k–£30k,TITLE,3,accounts payable; accounts receivable; supplier invoices,LIKELY_IN,family title is a strong inclusion signal,"<p><strong>Sue Ross Recruitment </strong>are working on behalf of our client, a highly respected<strong> </strong>Law firm here in<strong> Sheffield City Centre! </strong>We are looking for an <strong>Accounts Coordinator</strong> to join our Finance team supporting offices across the EMEA region. This role is responsible for ensuring Accounts Payable and Accounts Receivable transactions are processed accurately, efficiently, and within agreed deadlines.</p> <p></p> <p><strong>Key Responsibilities</strong></p> <ul> <li>Process supplier invoices and corporate card expenditure across EMEA offices.</li> <li>Prepare cost reallocations and allocate petty cash transactions.</li> <li>Process and al",1f349f5bbacf1323,ref:23643_225469996,False,False
23643_225573805,Part-time Admin / Finance Assistant,Not Specified,London,London,London,YES,Administration,28000.00,35000.00,Annual,28000.0,35000.0,,structured,£30k–£40k,TITLE,0,,LIKELY_IN,family title is a strong inclusion signal,"<p>Your New RoleAs a Data Entry & Administrative Assistant, you will play a key role in keeping business records accurate, organised and up to date. This is a varied administrative position with a strong focus on data entry, document management and general office support.<br>Key responsibilities will include:</p><ul><li>Accurately entering and updating information across company systems and databases.</li><li>Managing electronic and paper records to ensure documents are organised and easily accessible.</li><li>Processing invoices and supporting documentation.</li><li>Locating, filing and maintaining receipts and supporting records.</li><li>Updating spreadsheets and maintaining accurate inter",282ac0d7bc8ba864,ref:23643_225573805,False,False
23643_225573328,Data Entry/Finance & Administration Coordinator,Chatham,Kent,Kent,Kent,YES,Administration,28000.00,28000.00,Annual,28000.0,28000.0,,structured,£25k–£30k,TITLE,1,finance administration,OUT_BOUNDARY,outside frozen family boundary,"<p>Data Entry/Finance & Administration Coordinator 28,000</p><p> 28,000 Monday-Friday Hybrid (3 days office / 2 days home) Temporary initially, with a genuine opportunity to become permanent</p><p>The role is primarily data entry, responding to emails and general administration, with some exposure to finance processes. You'll receive training and support, so it's a great chance to learn new skills and build experience in a professional environment.<br> The position is initially temporary, with a genuine opportunity to become permanent.</p><p>What will you be doing?</p><p>The role is varied, but at its heart it's about keeping information accurate, responding to emails and making sure things ",22290f479b6dff8e,ref:23643_225573328,False,False
107810127,Senior Account Manager Machine Vision,Not Specified,London,London,London,YES,Sales & Marketing,80000.00,80000.00,Annual,80000.0,80000.0,,structured,">£45,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £45,000","<p><b>Senior Account Manager Machine Vision</b></p><p><b>Location: Uk or Germany</b></p><p><b>Hybrid role -</b></p><p><b>Salary: £70 90k base + 60:40 commission split + normal bens</b></p><p><b>Client need </b></p><p>A strategic and proactive senior account manager with a strong interest for cutting-edge technology.</p><p>We are expanding our EMEA Machine Vision team and are looking for <b>2 Senior Account Managers</b> one in the UK and the other based in Germany to drive extra g click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?vAYWCB8ag%2fjVZGQSJ1Je669KKv9LiVQ8i"" width=""0"" height=""0"" />",e894b972a99a8b2c,ref:107810127,False,False
107940661,Graduate Account Manager (Electrical Industry),Not Specified,London,London,London,YES,Sales & Marketing,30000.00,30000.00,Annual,30000.0,30000.0,,structured,£25k–£30k,TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p><strong>Graduate Account Manager (Electrical Industry)</strong></p><p><strong>£28,000 - £30,000 (OTE £40,000) + Company Benefits + Progression + Company Bonus + Monday - Friday + Training</strong></p><p><strong>Camden - Office Based</strong></p><p>Are you a recent graduate looking to build a career in Account Management within the electrical industry, where you will receive full training, manage customer accounts, work on global projects, and have the opportunity to s click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?Zg1fD7qgbpxnP02uGiqVPVfqJ2ffvGLie"" width=""0"" height=""0"" />",c31888e76f904e42,ref:107940661,False,False
107812635,Private Client Account Executive,Not Specified,Manchester,Greater Manchester - Manchester & Salford,Greater Manchester - Manchester & Salford,YES,Legal,60000.00,60000.00,Annual,60000.0,60000.0,,structured,">£45,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £45,000","Private Client Account Executive<br><br><p><br><strong>Location:</strong> North West or London (Hybrid/Remote) <br><strong>Salary:</strong> £40,000 to £60,000 DOE + Quarterly Bonus + Benefits</p><br><br>About the Company<br><br><p><br>UK Staffing Group is proud to be partnering with one of the UK's largest and fastest-growing independent insurance brokers to recruit a Private Client Account Executive click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?Y5CHIaMSKAxtW9mZM6VCkkHitXCxQggAv"" width=""0"" height=""0"" />",5a1ec02bbf3d8438,ref:107812635,False,False
1861700,Finance Officer,Bristol,Gloucestershire,Bristol & Bath,Bristol & Bath,YES,Banking & Financial Services,,,Annual,,,,missing,missing/unknown,TITLE,0,,LIKELY_IN,family title is a strong inclusion signal,"<p>We are looking for an experienced and organised Finance Officer to join our team and take responsibility for the day-to-day financial management of our charity.</p> <p>This is a hands-on role for someone who enjoys working with numbers but also understands that good charity finance is about much more than processing transactions. You will help us understand our financial position, make informed decisions about our resources and ensure that our funding is managed responsibly.</p> <p>You will be responsible for the day-to-day running of our finances, including bookkeeping, payments and receipts, reconciliations, payroll liaison, budgeting, grant monitoring and producing regular management i",5dec4a378cd1130e,ref:1861700,False,False
23643_225359815,Account Growth Executive,City,Birmingham,West Midlands - Birmingham & Solihull,West Midlands - Birmingham & Solihull,YES,Sales & Marketing,30000.00,35000.00,Annual,30000.0,35000.0,35000.0,structured,£30k–£40k,TITLE,0,,OUT_BOUNDARY,outside frozen family boundary,"<p><strong>Account Growth Executive</strong></p> <p><strong>Birmingham</strong></p> <p><strong>£30,000-£35,000 p.a. + uncapped commission</strong></p> <p></p> <ul> <li>Do you enjoy growing existing customer relationships while identifying new sales opportunities?</li> <li>Are you commercially minded with a passion for delivering excellent customer service?</li> <li>Would you like to join a business where your success is recognised with uncapped commission and genuine career progression?</li> </ul> <p></p> <p><strong>The Company:</strong></p> <p>ER Recruitment are delighted to be working in partnership with an established and growing organisation that is continuing to invest in its commercial",540b5d605a4d3ef0,ref:23643_225359815,False,False
