display_reference,title,area,location,ontap_geo_cluster,assessable_market,in_uk_market_universe,jobg8_classification,salary_minimum_raw,salary_maximum_raw,salary_period,annualised_minimum_estimate,annualised_maximum_estimate,description_annualised_maximum_estimate,salary_evidence_source,salary_bucket,discovery_source,description_signal_count,description_signals,provisional_decision,provisional_reason,description_excerpt,content_dedupe_key,dedupe_key,is_duplicate,is_content_duplicate
107749754,Sales & Marketing Assistant - Immediate Start,Hove,Sussex,Sussex,Sussex,YES,Sales & Marketing,30000.00,30000.00,Annual,30000.0,30000.0,,structured,£25k–£30k,TITLE,0,,BORDERLINE,mixed/ambiguous title requires advert-context review,"<p><b>Sales and Marketing Assistant - Entry Level & Full Training Provided</b></p><p><u>Immediate Starts Available! (No Experience Required)</u></p><p><b>Are you ready to take the next big step in your career and dive into a rewarding new opportunity</b></p><p><b>Please Note Before Applying: </b>Candidates must have the right to work full time in the UK without any restrictions (Our client is unable to take on international students)</p><p>If you're an en click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?b0ZSEQFKUCIe4yU7xA5MskHy%2bbi%2fgHcQl"" width=""0"" height=""0"" />",c7910d485214d917,ref:107749754,False,False
107735930,Marketing and Communications Manager,Sunderland,Tyne And Wear,"North East - Tyneside, Wearside & Northumberland",North East,YES,Sales & Marketing,35000.00,35000.00,Annual,35000.0,35000.0,,structured,£30k–£40k,TITLE,0,,LIKELY_IN,family title is a strong inclusion signal,"Marketing and Communications Manager <br /> When registering to this job board you will be redirected to the online application form. Please ensure that this is completed in full in order that your application can be reviewed. <p>We are looking for a passionate and knowledgeable Marketing and Communications Manager to join our team!</p><p> About us </p><p>Arena Racing Company does so much more than lead the UKs largest horse click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?nbYVUHO1tX78NkdOw8jdF6JpiqdQDWYdz"" width=""0"" height=""0"" />",9a2789f59f787bcc,ref:107735930,False,False
107752501,Senior Content Designer,Not Specified,Manchester,Greater Manchester - Manchester & Salford,Greater Manchester - Manchester & Salford,YES,Advert / Media / Entertainment,60000.00,60000.00,Annual,60000.0,60000.0,,structured,">£50,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £50,000","<p><strong>hackajob is partnering directly with Made Tech to hire for this role.</strong></p>Description <p><br>Made Tech wants to positively impact the future of the country by using technology to improve society. We believe being design-led can create positive outcomes in the public sector, through critical services enabled by technology click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?iZmgAWfngDy7dyukVGHtkkkvEr3mp7rdf"" width=""0"" height=""0"" />",3d22f24e2ee82506,ref:107752501,False,False
107746365,Copy Writer,Not Specified,Hampshire,Hampshire,Hampshire,YES,Advert / Media / Entertainment,,,Annual,,,,missing,missing/unknown,TITLE,1,content marketing,BORDERLINE,title needs advert-context review,"<p>We are representing a leading UK technology and engineering company that delivers innovative solutions across defence, national security, government and commercial sectors.</p><p>As part of an exciting marketing transformation, the company is looking for an experienced <strong>Content Marketing Manager</strong> to create compelling technical content that supports major campaigns and brings complex technologies to life click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?aziU08XVyRFRRFGzgBkiRmtCnrO%2fGaCYd"" width=""0"" height=""0"" />",d22bb7b682358c34,ref:107746365,False,False
107882705,Content Designer,Not Specified,London,London,London,YES,Advert / Media / Entertainment,55000.00,55000.00,Annual,55000.0,55000.0,,structured,">£50,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £50,000","<p><strong>hackajob is partnering directly with Solirius Reply to hire for this role.</strong></p><p>We're an independent digital transformation consultancy with clients across public and private sectors. We help our clients solve complex technical problems and provide human-centred solutions that lead to positive outcomes. We do this with multidisciplinary teams of strategists, architects, developers, designers and analyst click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?UzhMt9n%2bTsSvd9d9zFyAnTqvY5TUtUKfm"" width=""0"" height=""0"" />",63ae39ac3f1685bb,ref:107882705,False,False
107882662,Brand and Content Marketing Manager,Not Specified,London,London,London,YES,Sales & Marketing,45000.00,45000.00,Annual,45000.0,45000.0,45000.0,structured,"£40k–£50,000",TITLE,0,,LIKELY_IN,family title is a strong inclusion signal,"<p><strong>hackajob is partnering directly with Arbor Education to hire for this role.</strong></p><p><strong>Location: London, Hybrid - two days per week in the office<br>Salary: up to £45,000 per year</strong></p> About us <p>At Arbor, we're on a mission to transform the way schools work for the better. </p><p>We believe in a future of work in schools where being challenged doesn't mean being burnt out and overworked click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?Yic9job4bS%2b2tpwzNaqlqztiZUxnoBNyc"" width=""0"" height=""0"" />",1017772850d0c10e,ref:107882662,False,False
107741556,SEO Content Writer,Ripley,Derbyshire,Derbyshire,Derbyshire,YES,Advert / Media / Entertainment,30000.00,30000.00,Annual,30000.0,30000.0,,structured,£25k–£30k,TITLE,1,digital marketing,LIKELY_IN,family title is a strong inclusion signal,"<strong>SEO Content Writer Derby</strong><strong>shire</strong><br><strong>£26,000 - £30,000 + great benefits</strong><br><br> An established and growing client of mine are looking to expand their digital marketing team by adding an SEO Content Writer. You will have previous copywriting experience, and a skill set that includes a variety of SEO Tools and best practices, taking ownership of content from ideation to publication click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?aziU08XVyRG8GBkGV8tWb%2fsNjwHSEUTDd"" width=""0"" height=""0"" />",34d5be29ee7fc552,ref:107741556,False,False
107875566,Marketing Manager,Blackburn,Lancashire,Lancashire - East,Lancashire - East,YES,Sales & Marketing,55000.00,55000.00,Annual,55000.0,55000.0,,structured,">£50,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £50,000","<p>Do you want to work for a market leading international business?</p><p>In a role overseeing a large budget and managing a team of executives?</p><p>With flexible hybrid working and an excellent bonus package?</p><p>My client is committed to excellence and innovation in the shipping, logistics, and print industries, with a network spanning the UK and the Republic of Ireland click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?b0ZSEQFKUCK4MmtUkKSyfhJGkmxbDobjl"" width=""0"" height=""0"" />",e51fdf2fb9a8d46e,ref:107875566,False,False
107872548,Group Digital Marketing Manager,Not Specified,London,London,London,YES,Sales & Marketing,60000.00,60000.00,Annual,60000.0,60000.0,,structured,">£50,000 OUT",TITLE,1,digital marketing,OUT_SALARY,"annualised salary exceeds £50,000","<p><strong>Group Digital Marketing Manager - Fashion & Lifestyle Brand</strong></p><p>Are you passionate about digital marketing and fashion? Do you thrive in a fast-paced environment where creativity and collaboration are key? We're on the lookout for a Group Digital Marketing Manager to join this team and drive the growth of this iconic fashion brand click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?wTAUM266l6cdFnNVj8ZoWWgRQO77AJr4h"" width=""0"" height=""0"" />",bf64d3704fc199c2,ref:107872548,False,False
107872828,Content Writer (Maternity Cover),Bromsgrove,Worcestershire,Worcestershire,Worcestershire,YES,Advert / Media / Entertainment,24000.00,24000.00,Annual,24000.0,24000.0,25000.0,structured,<£25k,TITLE,0,,LIKELY_IN,family title is a strong inclusion signal,"<br><p><strong>Polaris Community</strong><br><strong>Content Writer</strong><br><strong>Salary:</strong> Up to £25,000 per annum<br><strong>Hours:</strong> 35 hours per week<br><strong>Contract:</strong> 12-month fixed-term maternity cover<br><strong>Location:</strong> Hybrid, with occasional travel to Bromsgrove</p><p>If you're an experienced content writer who knows how to turn research, ideas and real-life stories into engaging content, we'd love to hear from you click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?bZCSDJyF3N6GUfFXBpdxkSEhkNb%2fvBPbq"" width=""0"" height=""0"" />",33905718ffee1254,ref:107872828,False,False
107872517,Technical SEO Manager,Not Specified,Manchester,Greater Manchester - Manchester & Salford,Greater Manchester - Manchester & Salford,YES,Sales & Marketing,45000.00,45000.00,Annual,45000.0,45000.0,,structured,"£40k–£50,000",TITLE,0,,BORDERLINE,title needs advert-context review,"<p><strong>Technical SEO Manager</strong></p><p><strong>Manchester City Centre - Hybrid - 2 days p/w in office </strong></p><p><strong>Salary £40- £45k</strong></p><p>Forward Role are once again partnering exclusively with this multi award-winning digital agency as they look to hire a Technical SEO Manager. Based in Manchester City Centre, this agency continue to go from strength to strength when it comes to winning new high-profile accounts and continuing their impressi click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?ju9emE%2fz0VI0cSoVxNBdJoSrgnagfPrXw"" width=""0"" height=""0"" />",986094b19905762d,ref:107872517,False,False
107871187,Group Digital Content Manager,New Malden,Surrey,London,London,YES,Sales & Marketing,60000.00,60000.00,Annual,60000.0,60000.0,,structured,">£50,000 OUT",TITLE,1,digital marketing,OUT_SALARY,"annualised salary exceeds £50,000","<p><strong>Group Digital Marketing Manager - Fashion & Lifestyle Brand</strong></p><p>Are you passionate about digital marketing and fashion? Do you thrive in a fast-paced environment where creativity and collaboration are key? We're on the lookout for a Group Digital Marketing Manager to join this team and drive the growth of this iconic fashion brand click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?io0x8AEcaINeaXg4LcKt37mxr3JxY9v3o"" width=""0"" height=""0"" />",52280e7f4f300ab7,ref:107871187,False,False
107851769,Marketing Executive,Blackburn,Lancashire,Lancashire - East,Lancashire - East,YES,Sales & Marketing,35000.00,35000.00,Annual,35000.0,35000.0,,structured,£30k–£40k,TITLE,2,digital marketing; social media,LIKELY_IN,family title is a strong inclusion signal,"<p>An exciting opportunity has arisen for a creative, proactive and highly organised Marketing Executive to join an established and growing business based in Blackburn.</p><p>This is an excellent opportunity for an experienced marketer who combines strong graphic design skills with digital marketing expertise and enjoys creating engaging content across digital, social media and traditional marketing channel click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?b0ZSEQFKUCLj8cvzAVibZTCOm8HcNjrRl"" width=""0"" height=""0"" />",2d95e2ca6768e8dd,ref:107851769,False,False
107842082,Marketing & Communications Lead,York,Yorkshire,Yorkshire - North,Yorkshire - North,YES,Sales & Marketing,40000.00,40000.00,Annual,40000.0,40000.0,,structured,£30k–£40k,TITLE,0,,BORDERLINE,title needs advert-context review,"<p><strong>Marketing & Communications Lead</strong></p><p><strong>£35,000 - £42,000 FTE</strong><br /><strong>Full Time Permanent Hybrid (York base with flexible remote working)</strong></p><p><strong>Closing date:</strong> 2nd September 2026</p><p><strong>We're hiring! Marketing & Communications Lead</strong></p><p><strong>Love helping great work reach the people who need it most? Join us to shape the voice, visibility and growth of a values-led organisation making a difference across the UK click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?6WDmO0cNttoxf8Nz6pfTEQ7o0dpkW%2fo0a"" width=""0"" height=""0"" />",9465db833f8fec40,ref:107842082,False,False
107841882,"Director of Strategic Accounts, Pharmaceutical Sales, Digital Marketing Solutions, Account Growth",Reading,Berkshire,Berkshire,Berkshire,YES,Sales & Marketing,90000.00,90000.00,Annual,90000.0,90000.0,,structured,">£50,000 OUT",TITLE,1,digital marketing,OUT_SALARY,"annualised salary exceeds £50,000","<p> <p><strong>Director of Strategic Accounts, Pharmaceutical Sales, Digital Marketing Solutions, Account Growth</strong></p><p>A Director of Strategic Accounts opportunity has opened up with a well-established digital healthcare business operating at the forefront of physician engagement. This is a genuinely exciting senior sales role combining portfolio management with active business development across a named account base click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?kjuUUj3TFp50O5rfED8Z2BlERgaCXWw4g"" width=""0"" height=""0"" />",fb82400ae8fe2875,ref:107841882,False,False
107821610,Marketing Executive,Wimborne,Dorset,Dorset,Dorset,YES,Sales & Marketing,,,Annual,,,,missing,missing/unknown,TITLE,1,brand awareness,LIKELY_IN,family title is a strong inclusion signal,"<b>Job description</b> <br><br><strong>Marketing Executive - Bournemouth</strong><br> <br><strong>Fun, exciting, rewarding work. Join us for the ride. </strong><br> <br>Working with one of the world's most iconic luxury automotive brands, as a <strong>Marketing Executive</strong> for Porsche, you'll support the Marketing Manager in delivering exceptional customer experiences whilst driving brand awareness, customer engagement, lead generation and business growth click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?ju9emE%2fz0VIMxfwjhMpFb%2fO9BfVpMcW6w"" width=""0"" height=""0"" />",3e84122126bf1825,ref:107821610,False,False
107825251,Paid / Performance Marketing Manager - Travel Franchise. Hybrid/Remote,Basingstoke,Hampshire,Hampshire,Hampshire,YES,Sales & Marketing,50000.00,50000.00,Annual,50000.0,50000.0,,structured,"£40k–£50,000",TITLE,0,,LIKELY_IN,family title is a strong inclusion signal,"<p><strong>PPC Paid Social SEO Lead Generation £474k Marketing Budget</strong></p><p><strong>You're good at performance marketing because you genuinely enjoy doing it.</strong></p><p>Maybe you're in an agency managing multiple client accounts and want to focus on one exciting brand. Or perhaps you're in-house and looking for more ownership, autonomy and the opportunity to make a real commercial impact click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?1tcg6Aj2zayoMK8Sygf77fHPZ7wIlhY4b"" width=""0"" height=""0"" />",a1a1d6a557313636,ref:107825251,False,False
107820538,Senior Communications Officer,Not Specified,London,London,London,YES,Sales & Marketing,45000.00,45000.00,Annual,45000.0,45000.0,,structured,"£40k–£50,000",TITLE,0,,LIKELY_IN,family title is a strong inclusion signal,"<strong>Location:</strong> London (Hybrid) <br><strong>Salary:</strong> £43,250 £48,055 (based on full time hours, 35 hours per week)<em>New employees typically start at the beginning of their pay band.</em><br><strong>Hours:</strong> 35 hours per week <br><strong>Contract:</strong> 12-month fixed-term (or until the substantive postholder returns from their internal secondment, whichever is sooner)<br><br>Concern Worldwide (UK) is looking for a Senior Communications Officer to join the team click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?MQiKzVwZdh2FixoBoDSzKmsuCoTW5Jsou"" width=""0"" height=""0"" />",a1fb32fc6ff30211,ref:107820538,False,False
107807906,B2B Email & Social Media Marketing Executive,Reading,Berkshire,Berkshire,Berkshire,YES,Sales & Marketing,,,Annual,,,,missing,missing/unknown,TITLE,3,digital marketing; email marketing; social media,LIKELY_IN,family title is a strong inclusion signal,"A highly successful manufacturing organisation is looking for a proven B2B Emailed Marketing Executive, playing a vital part in developing and executing impactful email marketing and social media campaigns. This role is based in the Reading area, Berkshire with hybrid working arrangements (2 days per week in the office). <br> The successful candidate will work closely with a dynamic digital marketing click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?1tcg6Aj2zayQ%2ffWKh%2fMvCEoYlPBN65VUb"" width=""0"" height=""0"" />",8ac0550ffe05e8f2,ref:107807906,False,False
107803298,Assistant Marketing Manager,City,London,London,London,YES,Sales & Marketing,,,Annual,,,,missing,missing/unknown,TITLE,0,,LIKELY_IN,family title is a strong inclusion signal,"<b>Team overview</b> <br /> Were a friendly, collaborative team who are passionate about sharing best practice and approaching work with solid marketing theory in mind. Each team member is charged with developing excellent internal and external relationships and representing the Marketing team to ensure were valued as approachable experts click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?iZmgAWfngDwj9rwq7saDnUaFLOoSV0Ozf"" width=""0"" height=""0"" />",00dfe6e5dfff8fe9,ref:107803298,False,False
1800413,Partner Marketing Manager,Not Specified,London,London,London,YES,Sales & Marketing,300.00,350.00,Daily,,,91000.0,description_fallback,">£50,000 OUT",TITLE,1,campaign performance,OUT_SALARY,"annualised salary exceeds £50,000","<p><strong> Interim Partner Marketing Manager</strong><br /><strong>Location:</strong> London (Hybrid, 2 days per week in office)<br /><strong>Duration:</strong> Initial 2-Month Contract<br /><strong>Rate:</strong> £300-£350 per day<br /><strong>IR35:</strong> OUTSIDE<br /><strong>Working Pattern:</strong> Hybrid<br /><strong>Start Date:</strong> Immediate / Early September</p> <p> <strong>Partner Marketing Manager Wanted!</strong></p> <p>We're partnering with a leading consumer loyalty and engagement business that is looking for an experienced <strong>Partner Marketing Manager</strong> to join on an initial 2-month contract, with the possibility of extension.</p> <p>This is a fantastic oppo",75528b73c1a60ef7,ref:1800413,False,False
23643_225530882,E-commerce Assistant,Swanland,North Humberside,Other / Unknown,Other / Unknown,NO,Retail & Consumer Products,,,Annual,,,,missing,missing/unknown,TITLE,1,website content,LIKELY_IN,family title is a strong inclusion signal,"As a business we supply a wide product range including machines, accessories, and parts from leading brands including John Deere, STIHL, Honda, Husqvarna and many more.<br><br>This is an exciting role for a candidate who is looking to start their career in a e-commerce focused role with advanced training and opportunities for progression. The eCommerce Assistant plays a key role in co-ordinating of our eCommerce business working with a variety of departments to contribute towards sales growth through our eCommerce store. This is a great opportunity for someone who likes variety in their job co-ordinating projects across a number of areas. <br><br><strong>Essential Duties:</strong><br> <ul><l",5f81fe7e9c8ef366,ref:23643_225530882,False,False
23643_225531159,Marketing Executive (Promotional),City,York,Other / Unknown,Other / Unknown,NO,Sales & Marketing,23000.00,25000.00,Annual,23000.0,25000.0,,structured,<£25k,TITLE,0,,LIKELY_IN,family title is a strong inclusion signal,"<p><strong>Marketing Executive (Promotional)</strong></p> <p><strong>About the Role</strong></p> <p>We are looking for a Promotional Marketing Executive to join a fast-paced marketing team supporting a portfolio of well-known retail brands. This is an exciting opportunity to play a key role in the development and delivery of marketing and promotional campaigns that engage shoppers and support retailers across a nationwide network.</p> <p>The role will focus on the delivery of shopper and retailer marketing assets, including point of sale (POS), consumer leaflets, brochures and local marketing materials.</p> <p>Working as part of the Promotional & Local Marketing Team, you will collaborate cl",5d4a0564c232ecce,ref:23643_225531159,False,False
107880377,Sales & Marketing Manager,Leicester,Leicestershire,Leicestershire,Leicestershire,YES,Sales & Marketing,40000.00,40000.00,Annual,40000.0,40000.0,,structured,£30k–£40k,TITLE,0,,BORDERLINE,mixed/ambiguous title requires advert-context review,"<p><strong>Sales & Marketing Manager</strong><br> <strong>Leicester</strong><br> <strong>Mon - Fri (8-hour shift between 6am and 6pm)</strong><br> <strong>£40K</strong></p><p>We are looking for an experienced and very ambitious Sales & Marketing Manager for a busy engineering company in Leicestershire.</p><p>This is an office-based role (sorry, but no remote/hybrid options) working Monday - Friday click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?vAYWCB8ag%2fj2iPfj2AN%2f3WG4kVo5bUsei"" width=""0"" height=""0"" />",f112d1d808308123,ref:107880377,False,False
107888174,Head Of Marketing,Not Specified,Manchester,Greater Manchester - Manchester & Salford,Greater Manchester - Manchester & Salford,YES,Sales & Marketing,80000.00,80000.00,Annual,80000.0,80000.0,,structured,">£50,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £50,000","<p><strong>Head Of Marketing - Fast-growing fashion brand</strong></p><p>Salary - £70k - £80k DOE + Benefits</p><p>Location - Manchester</p><ul><li>Birthday off!</li><li>Product discount</li><li>£500 annual giftcard</li><li>Free parking</li><li>Progression growth</li></ul><p>Zachary Daniels are partnered with a fast-growing, digitally native womenswear brand known for its elevated aesthetic, trend-led collections, and strong social-first identity click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?kjuUUj3TFp5R%2fv9AFtlVhya0rAS%2by7XEg"" width=""0"" height=""0"" />",036b266759b41a99,ref:107888174,False,False
23643_225532760,Marketing Campaign Manager,Warwick,Warwickshire,West Midlands - Coventry & Warwickshire,West Midlands - Coventry & Warwickshire,YES,Sales & Marketing,35000.00,40000.00,Annual,35000.0,40000.0,,structured,£30k–£40k,TITLE,8,marketing campaign; marketing campaigns; digital marketing; email marketing; social media; marketing communications; marketing strategy; website content,BORDERLINE,title needs advert-context review,"<strong>Marketing Campaign Manager</strong> <p><strong>Warwick Hybrid Working Competitive Salary £TBA + Bonus + Comprehensive Benefits</strong></p> <strong>You will like</strong> <p>Creating engaging, commercially focused marketing campaigns for a market-leading international manufacturer of <strong>premium bathroom, sanitaryware and building products</strong>, renowned for quality, innovation and design excellence.</p> <p>Based from <strong>Warwick HQ with hybrid working</strong>, you'll join a well-established, financially strong global organisation operating across the <strong>bathroom, plumbing, construction and home improvement sectors</strong>, where Marketing plays an important role i",59eef97817c40d81,ref:23643_225532760,False,False
107752517,Talent Attraction and Social Media Specialist,Leeds,Yorkshire,Yorkshire - West,Yorkshire - West,YES,Sales & Marketing,55000.00,55000.00,Annual,55000.0,55000.0,,structured,">£50,000 OUT",TITLE,1,social media,OUT_SALARY,"annualised salary exceeds £50,000","<p><strong>hackajob is partnering directly with and Jet2holidays to hire for this role.</strong></p><p>As our new</p><strong>Talent Attraction and Social Media Specialist</strong><p>, you'll work across the entire Talent Acquisition team to define campaign-led attraction strategies in partnership with TA Partners and Hiring Managers click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?UzhMt9n%2bTsTyhckgxr%2b02%2bywtCefrV8nm"" width=""0"" height=""0"" />",181de73546ec4f1a,ref:107752517,False,False
107752559,"Head of Marketing, Central Services",City,Belfast,Northern Ireland - East,Northern Ireland - East,YES,Sales & Marketing,100000.00,100000.00,Annual,100000.0,100000.0,,structured,">£50,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £50,000","<p><strong>hackajob is partnering directly with Kainos to hire for this role.</strong></p><p>Join Kainos and Shape the Future</p><p>At Kainos, we're problem solvers, innovators, and collaborators - driven by a shared mission to create real impact. Whether we're transforming digital services for millions, delivering cutting-edge Workday solutions, or pushing the boundaries of technology, we do it together click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?MQiKzVwZdh1eDUMYlJm2LVjYKK%2baoX36u"" width=""0"" height=""0"" />",3a7c578e65e1d6b7,ref:107752559,False,False
107755019,Paid Media Manager,Not Specified,Buckinghamshire,Buckinghamshire,Buckinghamshire,YES,Sales & Marketing,55000.00,55000.00,Annual,55000.0,55000.0,,structured,">£50,000 OUT",TITLE,1,digital marketing,OUT_SALARY,"annualised salary exceeds £50,000","<p><strong>Paid Media Manager</strong></p><p><strong>Location:</strong> Aylesbury (Hybrid)<br> <strong>Salary:</strong> £45,000-£55,000</p><p>I'm working exclusively with a <strong>fast-growing, ambitious digital marketing agency</strong> that's investing heavily in its paid media offering and is looking for an experienced <strong>Paid Media Manager</strong> to play a key role in its next phase of growth click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?Y5CHIaMSKAwlF5emWbtKrmJ57tl8vIiPv"" width=""0"" height=""0"" />",3ecb427c525c898e,ref:107755019,False,False
107894599,Customer Marketing Analytics Manager (FTC),Not Specified,London,London,London,YES,Sales & Marketing,75000.00,75000.00,Annual,75000.0,75000.0,,structured,">£50,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £50,000","<p>We're now recruiting for a Marketing Analytics Manager (12-Month Fixed-Term Contract). The Marketing Analytics Manager is an individual contributor role responsible for building analytical capability across Customer Marketing through robust measurement, experimentation and actionable insight. The role will develop measurement frameworks, define KPIs and establish scalable analytical approaches tha click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?ju9emE%2fz0VLw%2fJVa2MQ8boqJirKcUDGXw"" width=""0"" height=""0"" />",74469f15e811cdaa,ref:107894599,False,False
107880547,Growth Marketing Manager,Milton Keynes,Buckinghamshire,Buckinghamshire,Buckinghamshire,YES,Sales & Marketing,60000.00,60000.00,Annual,60000.0,60000.0,,structured,">£50,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £50,000","Growth Marketing Manager - B2B SaaS<br><br><p><strong>Milton Keynes Hybrid - 2 days £50,000-£60,000</strong></p><p>Looking for a marketing role where you're <strong>directly accountable for commercial growth</strong>, not just campaigns?</p><p>We're partnering with a high-growth <strong>B2B SaaS business</strong> looking for a hands-on Growth Marketing Manager to own activity across <strong>new business acquisition, customer growth and retention</strong> click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?QHpHeWTcrP6FcrWyvnBV%2fvjAc2VSfG3qy"" width=""0"" height=""0"" />",78fc1ad1c6f13b11,ref:107880547,False,False
107798519,PPC Manager,Leicester,Leicestershire,Leicestershire,Leicestershire,YES,Sales & Marketing,45000.00,45000.00,Annual,45000.0,45000.0,,structured,"£40k–£50,000",TITLE,0,,BORDERLINE,title needs advert-context review,"PPC Manager<br>£45k + Benefits<br>Leicester Introduction <p>CV Screen is recruiting for an experienced <strong>PPC Manager</strong> to join a successful and growing e-commerce business based in <strong>Leicester</strong>. This is a fantastic opportunity to take ownership of paid search activity within a well-established retailer that has been trading for over 35 years, employs hundreds of people across the UK, and continues to invest heavil click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?QHpHeWTcrP5PSTNrdqC36LCKRI%2bmfzp2y"" width=""0"" height=""0"" />",4fe8424cf796d199,ref:107798519,False,False
107797349,Ecommerce Executive,Not Specified,Manchester,Greater Manchester - Manchester & Salford,Greater Manchester - Manchester & Salford,YES,Sales & Marketing,35000.00,35000.00,Annual,35000.0,35000.0,,structured,£30k–£40k,TITLE,0,,LIKELY_IN,family title is a strong inclusion signal,"<p><strong>Ecommerce Executive</strong></p><p>Manchester - Hybrid working</p><p>Salary: Circa £30,000 - £35,000 plus bonus potential</p><p>The Opportunity:</p><p>We are proud to be working closely with a growing international consumer ecommerce business is looking for a commercially minded Ecommerce Executive to help expand its direct-to-consumer sales across international markets click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?Zg1fD7qgbpx1kB6Kw9Ab0yAuKu2C3b7Qe"" width=""0"" height=""0"" />",f878936598eddf63,ref:107797349,False,False
107757906,Digital Marketing Executive,Halifax,Yorkshire,Yorkshire - West,Yorkshire - West,YES,Sales & Marketing,30000.00,30000.00,Annual,30000.0,30000.0,,structured,£25k–£30k,TITLE,1,digital marketing,LIKELY_IN,family title is a strong inclusion signal,"<p><strong>Digital Marketing Executive</strong></p><p><strong>Halifax - West Yorkshire (Hybrid) </strong></p><p><strong>£28,000-£32,000</strong></p><p>A fast-growing digital business based in Halifax is looking for a talented Digital Marketing Executive to join their team. They've seen impressive growth over the last couple of years and are now looking for someone to help drive their next phase of expansion across digital channels click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?Yic9job4bS%2fQNHK5S8tqAZzgcA4TtsbAc"" width=""0"" height=""0"" />",f340cf6ffeb8fa42,ref:107757906,False,False
107758504,Marketing Manager,Peterborough,Cambridgeshire,Cambridgeshire,Cambridgeshire,YES,Sales & Marketing,40000.00,40000.00,Annual,40000.0,40000.0,40000.0,structured,£30k–£40k,TITLE,0,,LIKELY_IN,family title is a strong inclusion signal,"<p><strong>Marketing Manager</strong><br><strong>Location: Peterborough</strong><br><strong>Salary: £35,000 - £40,000 per annum</strong><br><strong>Hours: Monday to Friday - Office Based</strong><br><strong>Permanent</strong></p><p><strong>Interaction Recruitment are proud to be supporting a well-established, independent organisation based in Peterborough with the recruitment of a Marketing Manager click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?aziU08XVyRE%2bcQLfbe0yS%2b9s1tHBISdsd"" width=""0"" height=""0"" />",84edebc242850465,ref:107758504,False,False
107863039,Brand Content Creator,Cardiff,South Glamorgan,Wales South - Cardiff & Vale,Wales South - Cardiff & Vale,YES,Sales & Marketing,35000.00,35000.00,Annual,35000.0,35000.0,,structured,£30k–£40k,TITLE,0,,LIKELY_IN,family title is a strong inclusion signal,"<b>Brand Content Creator</b> <p>At Cardiff Met, we bring people together to create opportunity. We deliver communications, brand, marketing and student recruitment activities that ensures a clear and consistent approach, aligned to the Universitys values, behaviours and strategic objectives. We are a forward thinking, innovative and creative team, committed to developing our people, and maximising the impact click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?aIHQjUdXakOjFimlhz3FZmhGzORLEjITr"" width=""0"" height=""0"" />",b1d8985333812dd3,ref:107863039,False,False
