feed_date,decision,region,title,town,salary_text,working_arrangement,working_arrangement_text,working_arrangement_evidence,manual_override,manual_select,job_id
2026-08-27,SELECTED,Surrey,Office Administrator,Surrey,£30000 - £35000 per year,onsite_or_not_stated,,,,,23643_225434720
2026-08-27,SELECTED,Surrey,Document Controller,Surrey,£32000 - £38000 per year,hybrid,Hybrid working,Benefits - 26 days' annual leave plus bank holidays - Company pension scheme - Private medical insurance - Life assurance - Hybrid working - Free onsite parking - Quarterly team events Surrey Surrey,,,23643_225436223
2026-08-27,SELECTED,Surrey,Project Coordinator,Surrey,,onsite_or_not_stated,,,,,23643_225438595
2026-08-27,SELECTED,Surrey,Operations Coordinator,Surrey,£35000 - £42000 per year,onsite_or_not_stated,,,,,23643_225444976
2026-08-27,SELECTED,Surrey,Medical Receptionist,Surrey,,onsite_or_not_stated,,,,,23643_225447170
2026-08-27,SELECTED,Surrey,Receptionist,Surrey,£25000 - £26000 per year (Benefits),onsite_or_not_stated,,,,,23643_225447281
2026-08-27,SELECTED,Surrey,Administrator,Surrey,£24500 - £25000 per year (Excellent benefits),hybrid,2 days from home / 3 days in office,Administrator Administrator Redhill Full Time Hybrid Working Are you looking to start or develop your career within a busy office environment?,,,23643_225447538
2026-08-27,SELECTED,Surrey,Team Administrator,Surrey,£25000 - £26300 per year (DOE),onsite_or_not_stated,,,,,23643_225445519
2026-08-27,SELECTED,Surrey,Administrator (Progression to Finance & Operations),Surrey,£24500 - £26500 per year (Hybrid + Training + Progression),hybrid,Hybrid working,"Administrator (Progression to Finance & Operations) Administrator (Progression to Finance & Operations) 24,500 - 26,500 + Company Bonus + Training + Company Benefits + Hybrid Redhill - Hybrid Are you an Administrator looking to develop your career within customer operations and finance, working for a stable global technology company offering full training, hybrid working, progression opportunities, and the opportunity to gain SC Clearance?",,,23643_225447586
2026-08-27,SELECTED,Surrey,Recruitment Administrator,Surrey,£26000 - £28000 per year (Bonus),onsite_or_not_stated,,,,,23643_225447550
2026-08-27,SELECTED,Surrey,Contracts Administrator,Surrey,£25800 per year (Pension),onsite_or_not_stated,,,,,23643_225448746
2026-08-27,SELECTED,Surrey,Operations & Finance Coordinator (Hybrid),Surrey,£26000 - £30000 per year (Hybrid + Training + Progression),hybrid,Hybrid working,"Operations & Finance Coordinator (Hybrid) Operations & Finance Coordinator (Hybrid) 26,000 - 30,000 + Company Bonus + Training + Company Benefits + Hybrid Redhill - Hybrid Are you an Administrator with experience supporting finance, billing or operations, looking to join a stable global technology company offering hybrid working, structured training, progression opportunities, and the chance to gain SC Clearance?",,,23643_225460207
2026-08-27,SELECTED,Surrey,Repairs Administrator,Surrey,£26227 - £26277 per year,onsite_or_not_stated,,,,,23643_225458820
2026-08-27,SELECTED,Surrey,Customer Service Administrator,Surrey,£13 - £14 per hour,onsite_or_not_stated,,,,,23643_225459114
2026-08-27,SELECTED,Surrey,Business Administrator,Surrey,£37290 per year,onsite_or_not_stated,,,,,23643_225460725
2026-08-27,SELECTED,Surrey,Junior Airtime Administrator,Surrey,£23000 - £24784 per year (Good Benefits),onsite_or_not_stated,,,,,23643_225462488
2026-08-27,SELECTED,Surrey,Receptionist / Administrator,Surrey,£28000 - £31000 per year (Permanent + Full Time),onsite_or_not_stated,,,,,23643_225462857
2026-08-27,SELECTED,Surrey,Contracts Administrator,Surrey,£26437 per year,onsite_or_not_stated,,,,,23643_225467749
2026-08-27,SELECTED,Surrey,Workday Absence & Time Administrator,Staines,£30000 per year,onsite_or_not_stated,,,,,23643_225475597
2026-08-27,SELECTED,Surrey,Contracts Administrator,Surrey,£30000 - £32000 per year,onsite_or_not_stated,,,,,23643_225052941
2026-08-27,SELECTED,Surrey,Sales Administrator,Surrey,£28000 - £33000 per year,onsite_or_not_stated,,,,,23643_225474797
2026-08-27,SELECTED,Surrey,Temporary PA/Business Support Officer - NFP,Surrey,£20 - £23 per hour,onsite_or_not_stated,,,,,23643_225480022
2026-08-27,SELECTED,Surrey,Customer Service Advisor,Sunbury-on-thames,£31000 per year (excellent benefits),onsite_or_not_stated,,,,,23643_225457929
2026-08-27,SELECTED,Surrey,PA to Director,Surrey,£35000 - £40000 per year,onsite_or_not_stated,,,,,23643_225488847
2026-08-27,SELECTED,Surrey,Client and Sales Support,Surrey,,onsite_or_not_stated,,,,,107771891
2026-08-27,SELECTED,Surrey,Business Administrator,Surrey,£13 - £15 per hour,onsite_or_not_stated,,,,,23643_225482771
2026-08-27,SELECTED,Surrey,Receptionist - Bank,Surrey,£13.6 per hour,onsite_or_not_stated,,,,,23643_225511154
2026-08-27,SELECTED,Surrey,Service Administrator,Surrey,£30000 - £35000 per year,onsite_or_not_stated,,,,,23643_225511011
2026-08-27,SELECTED,Surrey,Temp - Perm Customer Service Coordinator,Surrey,£27000 per year,onsite_or_not_stated,,,,,23643_225513051
2026-08-27,SELECTED,Surrey,Administrator,Surrey,,onsite_or_not_stated,,,,,23643_225514212
2026-08-27,SELECTED,Surrey,System Support Administrator,Surrey,,onsite_or_not_stated,,,,,23643_225514331
2026-08-27,SELECTED,Surrey,Office Administrator,Surrey,,onsite_or_not_stated,,,,,23643_225515290
2026-08-27,SELECTED,Surrey,Helpdesk Administrator,Surrey,£30000 - £33000 per year,onsite_or_not_stated,,,,,23643_225262832
2026-08-27,SELECTED,Surrey,Finance Assistant,Surrey,£14 - £17 per hour,onsite_or_not_stated,,,,,23643_225516181
2026-08-27,SELECTED,Surrey,Part-Time Business Support Administrator,Surrey,£13 - £13.5 per hour,onsite_or_not_stated,,,,,23643_225516106
2026-08-27,SELECTED,Surrey,Administrator,Surrey,£14 per hour,onsite_or_not_stated,,,,,23643_225515446
2026-08-27,SELECTED,Surrey,Office Administrator,Surrey,£28000 - £30000 per year,hybrid,Hybrid working,"Office Administrator Job Title: Office Coordinator Job Type: Permanent Location: Farnham - Office based moving to hybrid Salary: £28-£30,000 per annum Benefits: Excellent benefits package including 25 days' annual leave plus bank holidays, closure for Christmas, private healthcare and much more Reference No: 13168 Are you highly organised, detail-focused and someone who enjoys being at the heart of a busy business?",,,23643_225517884
2026-08-27,SELECTED,Surrey,Business Administrator - Entry Level Position,Surrey,£25000 per year,onsite_or_not_stated,,,,,23643_225520233
2026-08-27,SELECTED,Surrey,Business Support Administrator,Surrey,,onsite_or_not_stated,,,,,23643_225520369
2026-08-27,SELECTED,Surrey,Office Co-Ordinator,Staines,£30000 - £32000 per year (+ bonus),onsite_or_not_stated,,,,,23643_225359316
2026-08-27,SELECTED,Surrey,Sales Administrator,Surrey,£30000 - £35000 per year (plus excellent benefits),hybrid,Hybrid working,"Alongside a competitive salary of up to 35k they offer excellent benefits including 25 days holiday plus Bank Holidays, hybrid working (3 days per week office based), free parking, pension and more.",,,23643_225524677
2026-08-27,SELECTED,Surrey,Contracts Administrator,Surrey,£26000 per year,onsite_or_not_stated,,,,,107810774
2026-08-27,SELECTED,Surrey,Accounts Administrator,Surrey,,onsite_or_not_stated,,,,,107873039
2026-08-27,SELECTED,Surrey,Administrator,Surrey,£25000 - £27000 per year (free parking and benefits),onsite_or_not_stated,,,,,23643_225531766
2026-08-27,SELECTED,Surrey,"Accounts Assistant, Up to 12 Months FTC",Surrey,competitive + benefits,partly_remote,2 days from home,"Accounts Assistant, Up to 12 Months FTC Role - Accounts Assistant, Up to 12 Months Fixed Term Contract Rota - Full Time, Monday-Friday, 9am-5.30pm, (3 days office, 2 days working from home after initial settling in period) Location - Clarendon House, Farnham Reports to - Finance Manager Company Leightons Holdings Ltd is a retail opticians and audiology business, founded in 1928.",,,1402264245
2026-08-27,SELECTED,Surrey,Night Receptionist,Surrey,£26000 per year,onsite_or_not_stated,,,,,107831123
2026-08-27,SELECTED,Kent,Operations Coordinator,Kent,£30000 - £35000 per year (+ Holiday+ Pension),onsite_or_not_stated,,,,,23643_225434600
2026-08-27,SELECTED,Kent,Project Support Administrator,Kent,£30000 - £35000 per year (+ Holiday+ Pension),onsite_or_not_stated,,,,,23643_225434577
2026-08-27,SELECTED,Kent,Data Entry Assistant,Kent,£12.9 per hour,onsite_or_not_stated,,,,,23643_225434264
2026-08-27,SELECTED,Kent,Training Administrator,Kent,£13.77 - £14.29 per hour (Holiday pay + Free Parking),onsite_or_not_stated,,,,,23643_225435469
2026-08-27,SELECTED,Kent,Document Controller,Kent,£20 - £21 per hour,onsite_or_not_stated,,,,,23643_225445558
2026-08-27,SELECTED,Kent,Sales Administrator,Kent,"£27000 - £29000 per year (private health care, 30 days hols)",onsite_or_not_stated,,,,,23643_225444978
2026-08-27,SELECTED,Kent,Insurance Administrator Friendly team + 25 days A/L,Kent,£27000 per year,onsite_or_not_stated,,,,,23643_225447784
2026-08-27,SELECTED,Kent,Administrator,Kent,£28000 per year (Training + Progression + Benefits),onsite_or_not_stated,,,,,23643_225452890
2026-08-27,SELECTED,Kent,Sales Administrator (Fixed Term Contract),Kent,,onsite_or_not_stated,,,,,23643_225452322
2026-08-27,SELECTED,Kent,Hr Administrator,Kent,£14.5 per hour,onsite_or_not_stated,,,,,23643_225461884
2026-08-27,SELECTED,Kent,Service & Quotations Coordinator,Kent,£35000 - £38000 per year,onsite_or_not_stated,,,,,23643_225463025
2026-08-27,SELECTED,Kent,Project Coordinator,Kent,£30000 - £35000 per year,onsite_or_not_stated,,,,,23643_225466245
2026-08-27,SELECTED,Kent,Purchasing Administrator,Gillingham,£16 per hour (short working week),onsite_or_not_stated,,,,,23643_225473894
2026-08-27,SELECTED,Kent,Training Administrator Hybrid £34k,Kent,£34000 per year,hybrid,Hybrid working,Training Administrator Hybrid £34k Are you an experienced Training Administrator?,,,23643_225473631
2026-08-27,SELECTED,Kent,Operations Administrator,Kent,£30000 - £38000 per year (Benefits),onsite_or_not_stated,,,,,23643_225473807
2026-08-27,SELECTED,Kent,Admin Coordinator Near Ashford £27k,Kent,£27046 per year,onsite_or_not_stated,,,,,23643_225472227
2026-08-27,SELECTED,Kent,Sales Administrator,Kent,£28000 - £32000 per year,onsite_or_not_stated,,,,,23643_225472655
2026-08-27,SELECTED,Kent,Customer Service Administrator,Kent,£24800 per year,hybrid,Hybrid working,"Customer Service Administrator Customer Service & Administration Specialist West Malling 24,800 Hybrid Working Monday to Friday, 9am to 5pm, with the opportunity to work from home up to 3 days per week.",,,23643_225476340
2026-08-27,SELECTED,Kent,Heating & Plumbing Service Coordinator,Kent,£35000 per year,onsite_or_not_stated,,,,,23643_225475645
2026-08-27,SELECTED,Kent,Home Administrator,Kent,£29000 - £31000 per year,onsite_or_not_stated,,,,,23643_225477097
2026-08-27,SELECTED,Kent,Administrative Assistant,Kent,,onsite_or_not_stated,,,,,23643_225478117
2026-08-27,SELECTED,Kent,Service Advisor (HGV/Commercial Vehicles),Kent,£27000 - £30000 per year (Company Benefits + Flexible starting),onsite_or_not_stated,,,,,23643_225493825
2026-08-27,SELECTED,Kent,Administrator,Kent,"£13 - £14 per hour (holiday pay, pension, sick pay, training)",onsite_or_not_stated,,,,,23643_225498937
2026-08-27,SELECTED,Kent,Administrator,Kent,£24800 per year,hybrid,3 days from home,Hybrid working offered - opportunity to work from home 3 days per week.,,,23643_225498641
2026-08-27,SELECTED,Kent,Housing Administrator,Kent,£132 per daily,hybrid,2 days in office,"We're thrilled to offer an exciting position for our client based in Sittingbourne who are looking to appoint a Housing Administrator for the 6 months ongoing, at the rate of 132.86 per day umbrella This is a Hybrid role 3 days remote, 2 days in office Job responsibilities Providing a full range of administrative and support services to facilitate the effective and efficient operation of the team and department.",,,23643_225499803
2026-08-27,SELECTED,Kent,Insurance Coordinator,Kent,£15.6 per hour,onsite_or_not_stated,,,,,23643_225510966
2026-08-27,SELECTED,Kent,Accounts Assistant,Kent,£30000 per year,onsite_or_not_stated,,,,,107792536
2026-08-27,SELECTED,Kent,Medical Secretary,Kent,£13.15 per hour,onsite_or_not_stated,,,,,23643_225511273
2026-08-27,SELECTED,Kent,Service Helpdesk Administrator,Dartford,£30000 per year,onsite_or_not_stated,,,,,23643_225519271
2026-08-27,SELECTED,Kent,Service Advisor (HGV/Commercial Vehicles),Kent,£30000 per year,onsite_or_not_stated,,,,,107855886
2026-08-27,SELECTED,Kent,Care Home Administrator,Kent,£30000 per year,onsite_or_not_stated,,,,,107872738
2026-08-27,SELECTED,Kent,"Quality, Information, Safety and Governance (QISG) Co-ordinator",Kent,£26000 per year,onsite_or_not_stated,,,,,107842009
2026-08-27,SELECTED,Kent,Customer Experience Coordinator,Kent,£19 per hour,onsite_or_not_stated,,,,,107825703
2026-08-27,SELECTED,Kent,Business Systems Support Administrator,Kent,£26000 per year,onsite_or_not_stated,,,,,107837044
2026-08-27,SELECTED,Kent,Administrator / Business Support,Kent,£94.05 per daily,onsite_or_not_stated,,,,,23643_225530777
2026-08-27,SELECTED,Kent,Part time Administrator Accountancy firm Xero essential,Kent,£28000 - £30000 per year (FTE),onsite_or_not_stated,,,,,23643_225534194
2026-08-27,SELECTED,Kent,Counselling Coordinator,Kent,,onsite_or_not_stated,,,,,1807523
2026-08-27,SELECTED,Kent,Exhibitor & Commercial Coordinator,Kent,,hybrid,Hybrid working,"Exhibitor & Commercial Coordinator Exhibitor & Commercial Coordinator Location: Hybrid based in Thanet, with regular office attendance for team meetings Hours: Monday to Friday, 9am to 5pm Contract: Permanent An exciting opportunity for an Exhibitor & Commercial Coordinator to join a small, collaborative events team supporting a portfolio of international conferences.",,,23643_225537707
2026-08-27,SELECTED,Kent,Planner,Kent,£29648 per year,onsite_or_not_stated,,,,,23643_225537580
2026-08-27,SELECTED,Sussex,Temporary Project Support/ Project Coordinator,Sussex,£15 - £18 per hour,onsite_or_not_stated,,,,,23643_225468462
2026-08-27,SELECTED,West Midlands - Coventry & Warwickshire,Apprenticeship Administrator,Warwickshire,£200 - £300 per daily,hybrid,Hybrid working,"Contract Length: 6 months initially Daily Rate: Up to 300 Location: Warwick (Hybrid Working) (typically 2 days onsite per week, with flexibility during busy periods).",,,23643_225441991
2026-08-27,SELECTED,West Midlands - Coventry & Warwickshire,Business Administrator,Warwickshire,£31500 per year (Plus Benefits),onsite_or_not_stated,,,,,23643_225451278
2026-08-27,SELECTED,West Midlands - Coventry & Warwickshire,Logistics & Customer Service Administrator,Warwickshire,£30000 - £33000 per year,onsite_or_not_stated,,,,,23643_225467522
2026-08-27,SELECTED,West Midlands - Coventry & Warwickshire,Cash Allocation Administrator,Warwickshire,£13.45 - £20.18 per hour,onsite_or_not_stated,,,,,107831626
2026-08-27,SELECTED,West Midlands - Coventry & Warwickshire,HR Coordinator (2-Month Temporary Contract),Warwickshire,£16 - £20 per hour,onsite_or_not_stated,,,,,23643_225526643
2026-08-27,SELECTED,Berkshire,Part Time Receptionist/Concierge,Berkshire,£17 per hour,onsite_or_not_stated,,,,,23643_225433817
2026-08-27,SELECTED,Berkshire,Contracts Administrator,Berkshire,£32000 per year,onsite_or_not_stated,,,,,23643_225437095
2026-08-27,SELECTED,Berkshire,Marketing Assistant/Administrator,Berkshire,£18 - £20.34 per hour,onsite_or_not_stated,,,,,23643_225462648
2026-08-27,SELECTED,Berkshire,Operations Coordinator,Berkshire,£28000 - £32000 per year,onsite_or_not_stated,,,,,23643_225528502
2026-08-27,SELECTED,Berkshire,Sales Coordinator (Bespoke Worktops),Berkshire,£35000 per year,onsite_or_not_stated,,,,,107840229
2026-08-27,SELECTED,Berkshire,Facilities Coordinator,Berkshire,£16.34 per hour,onsite_or_not_stated,,,,,23643_225534716
2026-08-27,SELECTED,Bristol & Bath,Sales Administrator,Bristol,£28000 - £32000 per year (plus excellent benefits),hybrid,Hybrid working,"Sales Administrator Sales Administrator North Bristol / Filton Hybrid Working (3 days office based) £28,000 £32,000 + Excellent Benefits A fast-growing and expanding technology business based in North Bristol is seeking a Sales Administrator to join its busy and collaborative Sales Operations team.",,,23643_225104066
2026-08-27,SELECTED,Bristol & Bath,Office Coordinator,Bristol,£16 per hour,onsite_or_not_stated,,,,,23643_225467962
2026-08-27,SELECTED,Buckinghamshire,Customer Service Advisor,Buckinghamshire,£29000 - £32000 per year,onsite_or_not_stated,,,,,23643_225465957
2026-08-27,SELECTED,Buckinghamshire,Sales Support Coordinator,Buckinghamshire,£35000 - £40000 per year,onsite_or_not_stated,,,,,23643_225528642
2026-08-27,SELECTED,Cambridgeshire,Quotation & Bid Administrator,Peterborough,£32000 - £34000 per year (+ Benefits),hybrid,Hybrid working,"Benefits In return, our client is offering a starting salary of up to £34,000, 24 days annual leave plus public holidays, contributory pension, hybrid working model post probation, sick pay, life assurance, healthcare scheme.",,,23643_225436892
2026-08-27,SELECTED,Cambridgeshire,Corporate Receptionist,Cambridge,£17 per hour,onsite_or_not_stated,,,,,23643_225445219
2026-08-27,SELECTED,Cambridgeshire,Bid & Tender Co-ordinator,Peterborough,£32000 - £34000 per year,onsite_or_not_stated,,,,,23643_225450023
2026-08-27,SELECTED,Cambridgeshire,Assistant Town Planner,Cambridge,£30000 - £34000 per year,hybrid,Hybrid working,"The Role: - Assist with the preparation and submission of planning applications, appeals and planning statements Undertake planning research, policy reviews and site appraisals Support the preparation of planning appraisals and development proposals Assist with Design and Access Statements and other supporting documents Help manage planning applications and monitor outcomes Attend site visits, client meetings and planning committees Assist with community engagement and consultation exercises Work closely with wider teams across planning, development, architecture and urban design Gain exposure to projects from initial appraisal through to delivery The Ideal Candidate: - A degree in Town Planning or a related discipline, ideally RTPI accredited Previous experience within a planning consultancy, local authority or related environment A genuine interest in developing a career within planning consultancy Strong written and verbal communication skills Good research and analytical abilities A proactive and commercially aware approach Able to work effectively as part of a wider team What's on offer? - Competitive salary and benefits package Structured training and professional development",,,23643_225468873
2026-08-27,SELECTED,Cambridgeshire,Administrator - Construction,Peterborough,£28000 - £32000 per year (Plus Package),onsite_or_not_stated,,,,,23643_225468369
2026-08-27,SELECTED,Cambridgeshire,Administrator (Renewable Energy),Cambridge,"£27000 - £35000 per year (training, progression, healthcare)",onsite_or_not_stated,,,,,23643_225498733
2026-08-27,SELECTED,Cheshire - Warrington & Halton,Contribution Co-Ordinator,Runcorn,£15.71 per hour,onsite_or_not_stated,,,,,23643_225434841
2026-08-27,SELECTED,Cheshire - West,Marketing Coordinator,Frodsham,£35000 per year,onsite_or_not_stated,,,,,107840320
2026-08-27,SELECTED,Derbyshire,Operations & Sales Coordinator,Derbyshire,£32000 - £40000 per year,onsite_or_not_stated,,,,,23643_225413953
2026-08-27,SELECTED,Derbyshire,Finance Assistant,Derbyshire,£30000 - £33000 per year (free parking and hybrid working),partly_remote,1 day from home / 4 days in office,"Job Offer - An annual salary equivalent to 30-33k. - 25 days holiday plus all bank holidays. - Client would consider someone working 30 hours. - Standard working hours are 37.5 per week, example 8-4 or 9-5. - 4 days in the office per week with 1 day working from home (there is the potential for 2 days from home). - This is a temporary contract initially for 12 months but is very likely to go on for longer or in future become a permanent position.",,,23643_225531012
2026-08-27,SELECTED,Devon,Contracts Administrator,Devon,£32000 - £35000 per year (Pro Rata),hybrid,Hybrid working,"Contracts Administrator Contracts Administrator (Part-Time) - Department: Business Support - Location: Barnstaple - Hours: Part-time, 20 hours per week - Salary: £32,000 - £35,000 Pro Rata - In person / Hybrid This role offers flexibility, with hours worked across Monday to Friday between 8:00am and 5:00pm.",,,23643_225462047
2026-08-27,SELECTED,Devon,Planning Administrator,Devon,£14.31 - £18.54 per hour,onsite_or_not_stated,,,,,23643_225469790
2026-08-27,SELECTED,Dorset,Administrator,Dorset,£16 - £17 per hour,onsite_or_not_stated,,,,,23643_225449411
2026-08-27,SELECTED,Dorset,Trust Administrator,Dorset,£26000 - £31000 per year (25 days hols),onsite_or_not_stated,,,,,23643_225429242
2026-08-27,SELECTED,Essex,Service Scheduling Coordinator,Essex,£32000 per year,onsite_or_not_stated,,,,,23643_225446746
2026-08-27,SELECTED,Essex,Projects Coordinator,Essex,£31000 - £35500 per year,onsite_or_not_stated,,,,,23643_225462773
2026-08-27,SELECTED,Essex,Projects Administrator,Essex,£31000 - £35500 per year,onsite_or_not_stated,,,,,23643_225462925
2026-08-27,SELECTED,Essex,Repairs Coordinator,Essex,£32000 - £35000 per year,onsite_or_not_stated,,,,,23643_225464120
2026-08-27,SELECTED,Essex,Construction Administrator,Essex,£32500 per year,onsite_or_not_stated,,,,,23643_225473828
2026-08-27,SELECTED,Essex,Governance Administrator,Essex,£156 per daily,hybrid,4 office days per week,"£40,600.00 per annum) Working Pattern: Hybrid - 4 days per week in the office, 1 day work from home Duties include: - Organising and scheduling meetings, including booking rooms and coordinating attendees. - Managing calendars and arranging appointments. - Taking accurate meeting minutes and distributing actions as required. - Preparing, formatting and proofreading reports, correspondence and other documentation. - Maintaining accurate electronic and paper filing systems. - Monitoring shared inboxes and responding to enquiries where appropriate. - Updating databases, records and tracking systems.",,,23643_225473460
2026-08-27,SELECTED,Essex,Recruitment Coordinator,Essex,£35000 per year,onsite_or_not_stated,,,,,23643_225534717
2026-08-27,SELECTED,Gloucestershire,Administrator,Gloucestershire,£18 per hour,onsite_or_not_stated,,,,,23643_225321490
2026-08-27,SELECTED,Gloucestershire,Office & Finance Assistant,Gloucestershire,£30000 - £35000 per year,onsite_or_not_stated,,,,,23643_225469323
2026-08-27,SELECTED,Gloucestershire,Temporary Scheduler,Gloucestershire,£16 per hour,onsite_or_not_stated,,,,,23643_225477107
2026-08-27,SELECTED,Gloucestershire,Part Time Accounts Assistant,Gloucestershire,£15 - £20 per hour,onsite_or_not_stated,,,,,107709821
2026-08-27,SELECTED,Gloucestershire,Finance Assistant,Gloucestershire,£35000 per year,onsite_or_not_stated,,,,,107831470
2026-08-27,SELECTED,Gloucestershire,Housekeeper and Operations Co-Ordinator,Gloucestershire,£15 - £15.5 per hour (Benefits + Excellent Company Benefits),onsite_or_not_stated,,,,,107746735
2026-08-27,SELECTED,Gloucestershire,Office & Finance Assistant,Gloucestershire,£35000 per year,onsite_or_not_stated,,,,,107811816
2026-08-27,SELECTED,Greater Manchester - Manchester & Salford,Service Helpdesk Co-ordinator,Manchester,"£28000 - £31000 per year (Pension, Healthcare, Bonus, CSR Days)",hybrid,Hybrid working,"This role is a full-time office-based role, not hybrid however there is flexibility on start and finish times, Monday to Friday, no Weekends or evenings required.",,,23643_225438494
2026-08-27,SELECTED,Greater Manchester - Manchester & Salford,Finance Assistant (Temp To Perm),Manchester,£28000 - £32500 per year (Hybrid working),hybrid,Hybrid working,"Finance Assistant (Temp To Perm) Manchester Temp-to-Perm Hybrid Working Axon Moore is delighted to be partnering with a growing and exciting business to recruit a Finance Assistant on an initial 3 month temporary basis, with the potential to go permanent following.",,,23643_225477091
2026-08-27,SELECTED,Greater Manchester - Manchester & Salford,HR and Facilities Coordinator,Manchester,"£29000 - £35000 per year (Pension, Private Health Ins., Birthd)",onsite_or_not_stated,,,,,23643_225494042
2026-08-27,SELECTED,Greater Manchester - Wigan & Bolton,Service Coordinator,Wigan,£28000 - £32000 per year,onsite_or_not_stated,,,,,23643_225445636
2026-08-27,SELECTED,Greater Manchester - Wigan & Bolton,HR Coordinator (Construction / FM),Bolton,£30000 - £35000 per year (+ Professional Development),onsite_or_not_stated,,,,,23643_225473127
2026-08-27,SELECTED,Hertfordshire,Office Operations and Customer Care Co-ordinator,Hertfordshire,£35000 - £40000 per year,hybrid,Hybrid working,"Office Operations and Customer Care Co-ordinator Office Operations & Customer Care Coordinator Hemel Hempstead 35,000 - 40,000 Hybrid Working Available Free Parking Are you an organised, proactive professional who enjoys variety in your role?",,,23643_225522507
2026-08-27,SELECTED,Hertfordshire,Administrator,Hertfordshire,£17 per hour,onsite_or_not_stated,,,,,23643_225471282
2026-08-27,SELECTED,Hertfordshire,Education Apprenticeships Coordinator - Onboarding & Funding,Hertfordshire,£29000 - £32000 per year (Depending on Experience),hybrid,Hybrid working,"The Role at a Glance Education Apprenticeships Coordinator Stevenage, Hertfordshire Up to 2 Days Hybrid Working - Negotiable £29,000 - £32,000 DOE Full Time Permanent 37.5 Hours Holiday: 28 Days + Bank Holidays Sector: Education Apprenticeships Training Pedigree: Ofsted Rated 'Strong in All Areas' 2026 Accolades: Winner - Education & Childcare Apprenticeship Provider of the Year 2022 Your Background / Skills: Administration, Apprenticeships, Learner Onboarding, Funding, Compliance, Education / Training, Digital Systems, Google Workspace, Stakeholder Support Who We Are Educational & Sporting Futures, also known as ESF Apprenticeships is a growing, innovative apprenticeship provider helping individuals aspire and achieve through education and training.",,,23643_225527307
2026-08-27,SELECTED,Hertfordshire,Client Support Coordinator,Hertfordshire,£28500 - £36000 per year,onsite_or_not_stated,,,,,23643_225013676
2026-08-27,SELECTED,Leicestershire,Recruitment Operations Coordinator,Leicestershire,£16 per hour,onsite_or_not_stated,,,,,107786802
2026-08-27,SELECTED,Leicestershire,Commercial Services Coordinator,Leicestershire,£30000 - £34000 per year,onsite_or_not_stated,,,,,23643_225493612
2026-08-27,SELECTED,Lincolnshire,Human Resources Administrator,Lincolnshire,£35000 per year,onsite_or_not_stated,,,,,107772427
2026-08-27,SELECTED,Lincolnshire,Billing & Data Administrator,Stamford,£30000 - £35000 per year (DOE plus bonus),onsite_or_not_stated,,,,,23643_225467286
2026-08-27,SELECTED,Lincolnshire,Marketing Coordinator,Lincolnshire,£28500 - £32500 per year (Generous Package),onsite_or_not_stated,,,,,23643_225476109
2026-08-27,SELECTED,Merseyside - Liverpool,Events Administrator,Liverpool,£14 - £16 per hour,onsite_or_not_stated,,,,,23643_225524310
2026-08-27,SELECTED,Norfolk,Customer Service Administrator,Norfolk,£25000 - £35000 per year,hybrid,Hybrid working,What's on Offer - Competitive salary. - Company pension. - Hybrid working - Ongoing training and development. - Stable and supportive working environment. - Long-term career opportunities. - Modern office environment. - Opportunity to work alongside experienced engineering professionals.,,,23643_225442057
2026-08-27,SELECTED,Norfolk,Site Coordinator,Norfolk,£29400 - £32760 per year,onsite_or_not_stated,,,,,23643_225475427
2026-08-27,SELECTED,Norfolk,Nature City Norwich Project Coordinator,Norfolk,£40000 per year,onsite_or_not_stated,,,,,107877724
2026-08-27,SELECTED,Northamptonshire,National Account Coordinator,Northamptonshire,£31064 per year,onsite_or_not_stated,,,,,23643_225433800
2026-08-27,SELECTED,Northamptonshire,HR Administrator,Northamptonshire,"£30000 - £35000 per year (Life Ass,Employee Asst Programme)",onsite_or_not_stated,,,,,23643_225346183
2026-08-27,SELECTED,Northamptonshire,Recruitment Operations Coordinator,Northamptonshire,£16 per hour,onsite_or_not_stated,,,,,107786406
2026-08-27,SELECTED,Northamptonshire,Planner,Northamptonshire,£28000 - £33000 per year,onsite_or_not_stated,,,,,23643_225389352
2026-08-27,SELECTED,Nottinghamshire,Construction Site Administrator - MUST HAVE EXPERIENCE,Nottinghamshire,£37000 per year (31 days holiday),onsite_or_not_stated,,,,,23643_225448168
2026-08-27,SELECTED,Nottinghamshire,Repairs Administrator,Nottinghamshire,£16.23 per hour,onsite_or_not_stated,,,,,23643_225460050
2026-08-27,SELECTED,Nottinghamshire,PA/Secretary,Nottinghamshire,£15.95 per hour,onsite_or_not_stated,,,,,23643_225519438
2026-08-27,SELECTED,Nottinghamshire,Affiliate & Rewards Coordinator,Nottinghamshire,£35000 per year,onsite_or_not_stated,,,,,107893986
2026-08-27,SELECTED,Oxfordshire,Administrator,Oxfordshire,£14.06 - £16 per hour (Holiday pay),onsite_or_not_stated,,,,,23643_225438847
2026-08-27,SELECTED,Oxfordshire,Administrator,Oxfordshire,£15 - £16 per hour,onsite_or_not_stated,,,,,23643_225456749
2026-08-27,SELECTED,Oxfordshire,Temporary Team Administrator,Oxfordshire,£16 - £20 per hour (Holiday Pay),onsite_or_not_stated,,,,,23643_225464784
2026-08-27,SELECTED,Oxfordshire,Front of House Assistant,Oxfordshire,£17 per hour,onsite_or_not_stated,,,,,23643_225472563
