run_date,source,source_job_id,canonical_url,title,employer,location,postcode,salary_text,posted_date,closing_date,employment_type,description_excerpt,first_discovery_route,first_discovery_query,first_discovery_page,discovery_routes,discovery_occurrences,detail_fetch_status,factual_fingerprint
2026-08-23,Teaching Vacancies,management-accountant-discovery-academy,https://teaching-vacancies.service.gov.uk/jobs/management-accountant-discovery-academy,Management Accountant,Discovery Academy,"Stoke-on-Trent, West Midlands, ST2 0GA",ST2 0GA,"Between £41,771 to £45,091",2026-07-22,2026-09-07T09:00:00+01:00,['FULL_TIME'],"Chief Executive Officer: Mr S French | Required: As Soon As Possible | Management Accountant | Permanent | Whole Year | 37 hours per week | Level 11, Actual Salary £41,771 to £45,091 The Alpha Academies Trust (AAT) is seeking to appoint an experienced and motivated Management Accountant to support the Finance Director in delivering high-quality financial management, reporting, budgeting, forecasting and financial control across the Trust. Based at The Discovery Academy with travel across the Trust as required. This is an exciting opportunity to join our Central Team and play a key role in supporting the financial sustainability and strategic development of our academies. Working closely with the Finance Director, Principals, budget holders and senior leaders, you will provide accurate financial information, analysis and advice to support effective decision-making. We are looking for someone who: Is a CCAB Qualified Accountant Has strong management accounting, budgeting and forecasting experience. Can analyse and present financial information clearly. Has excellent organisational, communication and problem-solving skills. Can build effective relationships with a wide range of stakeh",administration-category,"Administration, HR, data and finance",39,"[{""page"": 39, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,24dafb3784f42fc8b0b30b65b85213e169eedb75d744033a06acabd380377ce5
2026-08-23,Teaching Vacancies,mat-finance-officer-four-cs-mat,https://teaching-vacancies.service.gov.uk/jobs/mat-finance-officer-four-cs-mat,MAT Finance Officer,Four Cs Mat,"Peterborough, PE6 7JX",PE6 7JX,"£28,598.00 Annually (FTE)",2026-08-14,2026-09-07T09:00:00+01:00,['FULL_TIME'],"MAT Finance Officer 37 hours per week 52 week contract Grade 7 Point 12 Salary £28,598 The Four Cs Multi Academy Trust is looking for an additional member of staff to join our highly successful Finance Team. The role is based at Arthur Mellows Village College, the lead secondary school in the Trust. The Finance Team provide a fundamental role in ensuring the Trust’s financial systems are correct and up to date at all times. The Finance Officer role involves all aspects of a Finance Department, from Purchase and Sales Ledger, Reconciliation (bank and monthly balance sheet), Payroll and Budgeting. Full details of the post are included in the Job Description. Hours of work will be Monday to Thursday 8.30 am to 4.30 pm and Fridays 8.30 am to 4.00 pm. Strong personal qualities such as confidence, integrity and presence are sought. Consistent and effective communication are required together with the ability to use own initiative. This is an exciting time to be joining the MAT as it grows, all schools in the MAT have a common interest in improving standards for students in Peterborough. The Trust’s vision is to ensure that every student succeeds; build on what learners already know; make",administration-category,"Administration, HR, data and finance",39,"[{""page"": 39, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,0bae7be2b33793250ac4496fbbc2d6bf8dc21862db4ab316a332dfbe8552bed9
2026-08-23,Teaching Vacancies,maternity-cover-fixed-term-receptionist-administrator-ref-adm26,https://teaching-vacancies.service.gov.uk/jobs/maternity-cover-fixed-term-receptionist-administrator-ref-adm26,Maternity Cover – Fixed Term Receptionist/Administrator Ref: ADM26,Carlton Digby School,"Nottingham, East Midlands, NG3 6DS",NG3 6DS,,2026-07-23,2026-09-01T09:00:00+01:00,"['PART_TIME', 'TEMPORARY']","What we are looking for: We are seeking a skilled and enthusiastic Receptionist/Administrator who shares our commitment to: Outstanding communication – you’ll be confident and approachable, with excellent interpersonal skills for liaising with parents, staff, visitors, and external agencies. Efficiency and organisation – from managing front desk duties to maintaining accurate records, your attention to detail and ability to prioritise will help keep our school running smoothly. Teamwork – you’ll work closely with colleagues across the school and contribute positively to our collaborative culture. Discretion and professionalism – as a key member of our administrative team, confidentiality and integrity are essential Who we are looking for: Experience working in a school or busy office environment is desirable but not essential. Training will be provided. Strong IT skills, including confidence in Microsoft Office (Word, Excel, Microsoft 365). Excellent verbal and written communication abilities. Calm, approachable, and flexible under pressure. A commitment to safeguarding and promoting the wellbeing of children and young people.",administration-category,"Administration, HR, data and finance",22,"[{""page"": 22, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 6, ""query"": ""administrator"", ""route"": ""keyword:administrator""}, {""page"": 3, ""query"": ""receptionist"", ""route"": ""keyword:receptionist""}]",3,OK,af4a6578dc10bbac07bef0f0bc23c5588caaaaa1e40475941c45617ee54f5070
2026-08-23,Teaching Vacancies,medway-attendance-lead-barnsole-primary-school,https://teaching-vacancies.service.gov.uk/jobs/medway-attendance-lead-barnsole-primary-school,Medway Attendance Lead,Barnsole Primary School,"Gillingham, South East, ME7 2JG",ME7 2JG,"£25,989.00 - £32,062.00 Annually (FTE) Medway C1 (6 - 19) £17,660.16 - £22,178.27 (Actual) + £2k recruitment bonus",2026-07-24,2026-08-28T23:59:00+01:00,['PART_TIME'],"Join our team as our Medway Attendance Lead for our Medway Schools! Hours: 30 per week Term Time Only: 38 Weeks Actual Salary: Medway C1 (6 - 19) £17,660.16 - £22,178.27 (Actual) + £2k recruitment bonus plus £2k recruitment bonus Location: Barnsole Primary School, Danecourt School, Bligh Primary School or Featherby Partnerships Schools Exciting New Opportunity as our Medway Attendance Lead across the Maritime Academy Trust Medway Hub Are you passionate about supporting children and families to overcome barriers to school attendance, while also influencing improvements across multiple schools? Do you have the confidence, professionalism, and expertise to work both compassionately with families and robustly with systems to drive meaningful change? If so, we’d love to hear from you. Maritime Academy Trust is seeking a Attendance Lead to work across our Medway Hub of schools: Barnsole, Bligh, Danecourt, Featherby Infants and Featherby Juniors. This is a unique cross-school role combining the relational work of a school-based officer with the objective, advisory, and case management functions often associated with independent attendance services. In this role, you will provide strategic",administration-category,"Administration, HR, data and finance",9,"[{""page"": 9, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,81228629d6084fc159c7dd4af0ea65ddc66447503af5c8024f0b8e00c1533cb9
2026-08-23,Teaching Vacancies,mi-systems-and-reporting-manager,https://teaching-vacancies.service.gov.uk/jobs/mi-systems-and-reporting-manager,MI Systems and Reporting Manager,Plumpton College,"Lewes, South East, BN7 3AE",BN7 3AE,"Up to £48,633 per annum",2026-08-21,2026-09-21T08:00:00+01:00,['FULL_TIME'],"Plumpton College is seeking an experienced, strategic and collaborative MI Systems and Reporting Manager to lead the management and development of the College’s core Management Information Systems. The MI Systems and Reporting Manager will be responsible for the strategic management of the College’s information systems and reporting infrastructure. This includes ensuring the accuracy, integrity, and accessibility of institutional data, developing reporting solutions that support evidence-based decision-making, and maintaining compliance with funding, audit, and regulatory requirements while driving continuous service improvement. About the Role As the MI Systems and Reporting Manager, you will lead the strategic and operational management of the College’s MIS platforms, ensuring accurate and timely data to support funding, statutory reporting, curriculum planning and organisational performance. The postholder will work closely with the MIS team and wider Registry and Exams team, overseeing system development and ensuring that Plumpton College maintains high standards of data quality, compliance and reporting. You will: Act as the College’s lead specialist for MIS platforms, ensurin",administration-category,"Administration, HR, data and finance",50,"[{""page"": 50, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,4d754cf8115d2c5e4cf7d91d102397ab94f462edd22a8b58b5567bc633859ee2
2026-08-23,Teaching Vacancies,mis-director,https://teaching-vacancies.service.gov.uk/jobs/mis-director,MIS Director,Plumpton College,"Lewes, South East, BN7 3AE",BN7 3AE,"Up to £66,304 per annum",2026-08-21,2026-09-21T08:00:00+01:00,['FULL_TIME'],"Plumpton College is seeking a strategic, analytical and forward-thinking MIS Director to lead and develop our Management Information Systems function across the organisation. This is a senior leadership opportunity to play a pivotal role in delivering high-quality data, insight and reporting that underpins effective decision-making, curriculum planning and funding optimisation. About the Role As the MIS Director, you will lead the College’s MIS function, ensuring the delivery of accurate, timely and compliant data to support both internal stakeholders and external funding bodies. You will play a critical role in maximising funding, maintaining compliance, and driving continuous improvement in data systems and reporting. You will: Lead the MIS team, driving high performance and continuous improvement, working closely alongside the MIS Systems Manager. Provide high-quality data, analysis and reporting to support strategic and operational decision-making. Oversee timely and accurate returns to external stakeholders, including ESFA and OfS, ensuring compliance with funding rules. Support curriculum planning and funding maximisation through effective use of data and systems. Produce and",administration-category,"Administration, HR, data and finance",50,"[{""page"": 50, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,c0b491413dca6ee668eb5726e91dad6143d77482d008d5028a85de929f314f88
2026-08-23,Teaching Vacancies,music-support-assistant,https://teaching-vacancies.service.gov.uk/jobs/music-support-assistant,Music Support Assistant,"English Martyrs' Catholic School, A Voluntary Academy","Leicester, East Midlands, LE4 0FJ",LE4 0FJ,"£25,989.00 - £27,254.00 Annually (FTE) Actual Salary £13,631.05 to £14,294.54 pa",2026-07-09,2026-08-24T09:00:00+01:00,['PART_TIME'],"About this Role Music Support Assistant Employer: St Thomas Aquinas Catholic Multi Academy Trust Location: English Martyrs' Catholic School - LE4 Hours: 22.5 hours per week / 39 weeks per year (this would include support whole school events across the year) Position: Permanent Salary: £13,631.05-£14,294.54 pa Actual Salary (FTE £25,989-£27,254 pa) Grade: Band 3 (Point 6-9 ) Start Date: ASAP (Autumn Term 2026) Closing date: 9.00 am 24th August 2026 Interview date: W/c 7th September 2026 Our school is highly successful, and our catchment area draws from the west side of Leicester. We have strong Catholic values and pride ourselves on our care and commitment to all. Our governing body and the Principal are looking to appoint a person who is passionate about Music by supporting teaching and learning to ensure that students achieve their full potential and complement the skills of our music department. We will offer the successful applicant a happy, welcoming and supportive team where everyone is committed to staff development and raising standards for all in an enjoyable and purposeful environment. Are you passionate about helping students achieve their potential? Our vibrant secondary",administration-category,"Administration, HR, data and finance",3,"[{""page"": 3, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,c792e33997bbf407f81f2c2d5f7141d806a761e1199a3816fd5396127733479f
2026-08-23,Teaching Vacancies,office-administrator-barton-park-primary-school,https://teaching-vacancies.service.gov.uk/jobs/office-administrator-barton-park-primary-school,Office Administrator,Barton Park Primary School,"Oxford, South East, OX3 9WN",OX3 9WN,"£26,824.00 Annually (FTE) Actual annual salary is £12,016 for 19.5 hours per week term time only plus 3 inset days",2026-08-14,2026-09-04T12:00:00+01:00,['PART_TIME'],"About this role: This is an essential front-facing role managing daily school operations, family communications, and administrative systems. Barton Park Primary School is seeking an organised, calm, and proactive Office Administrator to join our dedicated team in our modern, purpose-built facility on a flexible 3-day term-time basis (including Fridays and INSET days). In this varied, front-facing role, you will act as the primary point of contact for our parent community while delivering a professional administrative service that encompasses tasks such as monitoring pupil attendance, coordinating school trips, managing nursery and wrap-around care logistics, and arranging first aid care for pupils and staff. Proven experience in a busy public-facing office environment is essential, alongside a positive, respectful approach that brings order and reassurance to our emerging school community, allowing teachers and leadership to focus on pupil progress. In return for your commitment to helping our school thrive, we offer dedicated support for your ongoing professional development—with future opportunities to gain hands-on experience in finance, premises management, payroll, and HR for",administration-category,"Administration, HR, data and finance",35,"[{""page"": 35, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 9, ""query"": ""administrator"", ""route"": ""keyword:administrator""}, {""page"": 2, ""query"": ""office"", ""route"": ""keyword:office""}]",3,OK,6507fa5e4ea1f71f1a1f76eff33fba35fcf567d0ef52f77cff9d377bc363b4da
2026-08-23,Teaching Vacancies,office-administrator-bassingbourn-village-college,https://teaching-vacancies.service.gov.uk/jobs/office-administrator-bassingbourn-village-college,Office Administrator,Bassingbourn Village College,"Royston, East of England, SG8 5NJ",SG8 5NJ,"NJC Cambridgeshire Scale 5 Point 12 - 14 (£28,598 - £29,540 FTE per annum) £12,426.16 - £12,835.47 pro rata, plus holiday pay.",2026-08-03,2026-08-31T23:59:00+01:00,"['PART_TIME', 'TEMPORARY']","Good level of secondary education including evidence of GCSEs or equivalent. First aid certificate, or the willingness to gain this qualification. Experience working in a similar administrative role. Able to work collaboratively with others. Excellent organisational and time management skills. Excellent communication and interpersonal skills. Good level of literacy and numeracy. A positive and flexible attitude to all aspects of the job including enthusiasm, a professional and common-sense approach and a dedication to the interest of the College. An eye for detail and a willingness to improve all aspects of college provision. Proactive, positive and flexible approach to work and taking on new tasks. Ability to ensure work is accurate and delivered so that deadlines are met. High standards of behaviour in the professional role. Commitment to form and maintain appropriate relationships and personal boundaries with young people. Commitment to safeguarding and promoting the welfare of young people. Satisfactory enhanced DBS check, Medical Clearance and 2 References.",administration-category,"Administration, HR, data and finance",17,"[{""page"": 17, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 5, ""query"": ""administrator"", ""route"": ""keyword:administrator""}, {""page"": 2, ""query"": ""office"", ""route"": ""keyword:office""}]",3,OK,8fccbba9d34a01eb62b0e77a6919dd3df5e0d8b3934242bfe78141469df2d5f8
2026-08-23,Teaching Vacancies,office-administrator-elmridge-primary-school,https://teaching-vacancies.service.gov.uk/jobs/office-administrator-elmridge-primary-school,Office Administrator,Elmridge Primary School,"Altrincham, North West, WA15 0JF",WA15 0JF,"£12,997.00 - £14,523.00 Annually (Actual) Bright Futures Grade 3 Point 4 - 6 pro-rata 21.75 hours per week",2026-07-14,2026-09-09T12:00:00+01:00,['PART_TIME'],"This post is offered on a part-time basis initially, with the potential to become a full-time role in the future. Purpose of the Role The Administration Officer plays a key role in the efficient day-to-day operation of the school office, providing a professional, welcoming and effective service to pupils, parents, staff, visitors and external agencies. The post holder will support the administration of attendance, admissions, communications and financial processes, ensuring compliance with safeguarding, data protection and school procedures. The role will also contribute to maintaining and growing pupil numbers through effective admissions management, engagement with prospective families and promotion of the school. Key Responsibilities Reception and Customer Service Act as the first point of contact for pupils, parents, visitors and staff, providing a professional and welcoming service. Manage telephone, email and face-to-face enquiries efficiently and courteously. Ensure visitors are signed in and out in accordance with safeguarding and security procedures. Arrange meetings and appointments using the shared school diary. Organise school tours and visits for prospective families.",administration-category,"Administration, HR, data and finance",43,"[{""page"": 43, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 10, ""query"": ""administrator"", ""route"": ""keyword:administrator""}, {""page"": 3, ""query"": ""office"", ""route"": ""keyword:office""}]",3,OK,0f5bd2f1d4f519cb20de50e1c068c99f376b227c1426fc186288cfe892b28f57
2026-08-23,Teaching Vacancies,office-administrator-evc-and-cover-manager-kents-hill-park-all-through-school,https://teaching-vacancies.service.gov.uk/jobs/office-administrator-evc-and-cover-manager-kents-hill-park-all-through-school,Office Administrator: EVC and Cover Manager,Kents Hill Park all-through school,"Milton Keynes, South East, MK7 6BZ",MK7 6BZ,"£26,923.00 Annually (Actual)",2026-07-02,2026-09-08T12:00:00+01:00,['FULL_TIME'],"Office Administrator: EVC and Cover Manager Actual Salary c£26,923 37 hours a week 39 weeks per year (term time plus inset days) Required September 2026 Kents Hill Park School is an ‘all-through’ school in Milton Keynes that opened to 30 pupils in Year 3 and 120 in Year 7 in September 2018. There are now over 1000 pupils across the school. This is an exciting and rare opportunity to be part of the Kents Hill Park School team. We are looking for innovative, passionate and committed individuals to join our fantastic dedicated team. Flexibility and the desire to take part in all aspects of the school will be required. This is a superb opportunity to help shape the future of the school and the confident, independent and forward-thinking pupils who we inspire each day. We are looking for a hardworking, highly motivated and flexible individual to join our administration team: To provide excellent customer service To provide an efficient administrative service which supports the school To be an ambassador for the school presenting the highest standards of respect and confidentiality at all times The successful applicant will: have excellent communication skills work well under pressure en",administration-category,"Administration, HR, data and finance",43,"[{""page"": 43, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 10, ""query"": ""administrator"", ""route"": ""keyword:administrator""}, {""page"": 3, ""query"": ""office"", ""route"": ""keyword:office""}]",3,OK,96533601fbd00c95d1ad3b5aa56aa59886649ac976ce2ea9ab59648dbc51f905
2026-08-23,Teaching Vacancies,office-administrator-norwich-city-college-of-further-and-higher-education,https://teaching-vacancies.service.gov.uk/jobs/office-administrator-norwich-city-college-of-further-and-higher-education,Office Administrator,Norwich City College of Further and Higher Education,"Norwich, East of England, NR2 2LJ",NR2 2LJ,"£24,848 - £25,163 per annum",2026-08-20,2026-08-28T23:59:00+01:00,['FULL_TIME'],"Are you a highly proactive administrator with exceptional organisation and first-class minute-taking skills? We’re looking for an Executive Office Administrator to support our Senior Management Team at the heart of a busy further education college.This is a fast-paced, high-impact role where you’ll keep senior leaders organised, informed, and running efficiently. What you’ll do Take accurate, high-quality minutes, including for sensitive meetings Proactively manage diaries, meetings, and executive priorities Prepare professional reports, agendas, and correspondence Coordinate key meetings, events, and stakeholder engagement Handle confidential information with discretion and professionalism What we’re looking for Proven experience in a senior admin role Outstanding minute-taking ability and attention to detail A proactive, can-do approach with the ability to anticipate needs Strong organisation and prioritisation skills Confident communicator with stakeholders at all levels Why join us? Play a key role in supporting leadership within a college that is committed to student success, safeguarding, and inclusive education. Staff mandatory training will be completed within 3 months. Thi",administration-category,"Administration, HR, data and finance",9,"[{""page"": 9, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 3, ""query"": ""administrator"", ""route"": ""keyword:administrator""}, {""page"": 1, ""query"": ""office"", ""route"": ""keyword:office""}]",3,OK,f1978ded33cdad6343e35faf44e91833e70b62b58447cc5b43f7775bc68490dd
2026-08-23,Teaching Vacancies,office-administrator-sir-william-ramsay-school-high-wycombe-buckinghamshire,https://teaching-vacancies.service.gov.uk/jobs/office-administrator-sir-william-ramsay-school-high-wycombe-buckinghamshire,Office Administrator,Sir William Ramsay School,"High Wycombe, South East, HP15 7UB",HP15 7UB,"£21,628.00 - £23,200.00 Annually (Actual) Salary – Bucks Pay Range 3 £21,628 - £23,200 (full time equivalent £29,114 - £31,230)",2026-07-08,2026-09-04T12:00:00+01:00,['PART_TIME'],"Sir William Ramsay School Part of the Insignis Academy Trust We have an exciting opportunity to join our successful, vibrant community as a Office Administrator Permanent, part-time 32 hours 30 minutes, 39 weeks (Hours can be flexible for the right candidate) Salary - Bucks Pay Range 3 £21,628 - £23,200 (full time equivalent £29,114 - £31,230) Start date - September 2026 Closing date - Friday 4th September 2026 at 12 noon At Sir William Ramsay we are looking to appoint a dynamic, highly motivated and enthusiastic Office Administratorwith a passion to work with young people to drive their success even further. You will provide efficient and effective administrative support to the school, ensuring the smooth running of the school office and supporting staff, students, and parents with their administrative needs. For any enquiries relating to the position please contact the Trust’s Human Resources Team, either by email recruitment@insignis.org.uk or by telephone 01296 744351, who will be happy to help. Closing date - Friday 4th September 2026 at 12 noon Insignis Academy Trust operates rigorous ‘safer recruitment’ practices, and the successful candidates will be required to undertake t",administration-category,"Administration, HR, data and finance",34,"[{""page"": 34, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 9, ""query"": ""administrator"", ""route"": ""keyword:administrator""}, {""page"": 2, ""query"": ""office"", ""route"": ""keyword:office""}]",3,OK,e08a39e859333defc38ad25b7abaf8405b0cc0b26d3540cf135640e8b312a17e
2026-08-23,Teaching Vacancies,office-administrator-st-peter-s-school,https://teaching-vacancies.service.gov.uk/jobs/office-administrator-st-peter-s-school,Office Administrator,St Peter's School,"Huntingdon, East of England, PE29 7DD",PE29 7DD,"£25,583.00 - £25,989.00 Annually (FTE) NJC Scale 3, Points 5 to 6 . Actual salary £22,439.24 per annum on point 5.",2026-07-29,2026-09-04T09:00:00+01:00,['FULL_TIME'],"OFFICE ADMINISTRATOR Salary: NJC Scale 3, Points 5 to 6 (£25,583 to £25,989 per annum FTE). Actual salary £22,439.24 per annum on point 5. Contract: Permanent. 37 hours per week, Monday to Thursday 08.00 to 16.00 and Friday 08.00 to 15.30. Term Time plus 5 training days, plus 5 days to be worked over school closure periods (40 weeks per year) Start date: As soon as possible Place of work: St Peters School, Huntingdon St Peter's School is seeking to appoint a highly organised, professional and efficient Office Administrator to work in the school's main reception. The successful candidate will play a key role in the day-to-day operation of the school office and will often be the first point of contact for visitors, parents, students and external agencies. As such, they will help create a welcoming and positive experience for all members of our school community. The role will involve a variety of administrative duties including preparing letters, minutes and other documentation as requested by teaching and support staff; welcoming visitors onto site in a polite and efficient manner; managing incoming telephone calls and communications, ensuring messages are passed on promptly to relev",administration-category,"Administration, HR, data and finance",33,"[{""page"": 33, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 8, ""query"": ""administrator"", ""route"": ""keyword:administrator""}, {""page"": 2, ""query"": ""office"", ""route"": ""keyword:office""}]",3,OK,1ffb58e813126b3fa95fd17df39dc7ef17bd2b1172cd96edf335fa2816a41bf3
2026-08-23,Teaching Vacancies,office-administrator-stanton-road-primary-school,https://teaching-vacancies.service.gov.uk/jobs/office-administrator-stanton-road-primary-school,Office Administrator,Stanton Road Primary School,"Wirral, North West, CH63 3HW",CH63 3HW,"£20,359.87 Annually (Actual) Band D",2026-07-23,2026-09-01T12:00:00+01:00,['PART_TIME'],"We are seeking a friendly, organised and enthusiastic Office Administrator to join our busy school office team. This is an excellent opportunity for someone with strong administrative and customer service skills who enjoys working in a fast-paced environment and making a positive difference to the school community. As the first point of contact for parents, visitors and pupils, you will play a key role in ensuring the smooth day-to-day running of the school office. Key Responsibilities Providing a welcoming and professional reception service. Answering telephone calls, emails and enquiries from parents and visitors. Maintaining accurate pupil records and school databases. Attendance administration and reporting. Processing correspondence, letters and school communications. Dealing with admissions, pupil records and general office administration. Supporting staff with administrative tasks as required. Ensuring confidentiality and compliance with GDPR and safeguarding procedures. Administering first aid to pupils, maintaining accurate records, and liaising with parents/carers where appropriate. The Successful Candidate Will Have Excellent communication and interpersonal skills. Previ",administration-category,"Administration, HR, data and finance",23,"[{""page"": 23, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 7, ""query"": ""administrator"", ""route"": ""keyword:administrator""}, {""page"": 2, ""query"": ""office"", ""route"": ""keyword:office""}]",3,OK,2c0fa854cd591e1dc4f30edd16f36cfb3957e8c5fdcbcaf16b33be769bf69881
2026-08-23,Teaching Vacancies,office-administrator-university-of-cambridge-primary-school-cambridge-cambridgeshire,https://teaching-vacancies.service.gov.uk/jobs/office-administrator-university-of-cambridge-primary-school-cambridge-cambridgeshire,Office Administrator,University of Cambridge Primary School,"Cambridge, East of England, CB3 0QZ",CB3 0QZ,"£25,583.00 - £25,989.00 Annually (FTE)",2026-08-13,2026-08-26T09:00:00+01:00,['FULL_TIME'],"This is an exciting opportunity for a highly organised and personable individual to become a key member of our school community. We are looking for someone who thrives in a busy environment, takes pride in delivering excellent customer service, communicates effectively with a wide range of people, and approaches challenges with a positive, solution-focused mindset. The successful candidate will play an important role in creating a welcoming atmosphere while supporting the school's vision, values, and ethos. Salary: SCP 5 - 6 (£25,583 - £25,989 FTE) (37 hours per week, 39 weeks a year) The University of Cambridge Primary School strives to be an outstanding school. Alongside this responsibility, we work closely with a range of partners, including the Faculty of Education and the University of Cambridge, to support initial teacher training and educational research. The school is the first University Training School for primary education, and expectations are therefore exceptionally high. As such, the Headteacher and Governing Body invite applications from highly motivated and organised individuals with energy, enthusiasm and vision to help ensure excellent first impressions for our sc",administration-category,"Administration, HR, data and finance",6,"[{""page"": 6, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 2, ""query"": ""administrator"", ""route"": ""keyword:administrator""}, {""page"": 1, ""query"": ""office"", ""route"": ""keyword:office""}]",3,OK,246551fa86662e3f8f630dbaadb4200ca0a14326960aed5600d12ee029c7f7a4
2026-08-23,Teaching Vacancies,office-administrator-wensley-fold-cofe-primary-academy-blackburn-lancashire,https://teaching-vacancies.service.gov.uk/jobs/office-administrator-wensley-fold-cofe-primary-academy-blackburn-lancashire,Office Administrator,Wensley Fold CofE Primary Academy,"Blackburn, North West, BB2 6LX",BB2 6LX,"£25,583 to £26,828,",2026-08-17,2026-09-25T12:00:00+01:00,['FULL_TIME'],"Job Purpose Under the guidance of the HT, DHT and FOM, be responsible for undertaking administrative, financial and organisational processes throughout the school. Assist with the planning and development of support services. General Management  To work alongside the finance and operations manager and ensure the efficient running of the office both operational and financial.  Develop and support with all procedures, protocols and office systems to meet the administration and operational needs of the school. Reception Duties  To ensure that all visitors to the school are received in a friendly and professional manner and that they feel welcomed and well attended to.  To manage the process for children who arrive late and supervision of children who leave during the day for appointments/sickness  To be responsible for arranging medical or other appointments with the school nurse/dentist and other agencies, as required.  To process ID checks for all visitors in accordance with the school’s safeguarding procedures ensuring everyone is signed in and out and wearing the appropriate identification.  To ensure all queries, either in person or by telephone, are dealt with swiftly and",administration-category,"Administration, HR, data and finance",51,"[{""page"": 51, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 12, ""query"": ""administrator"", ""route"": ""keyword:administrator""}, {""page"": 4, ""query"": ""office"", ""route"": ""keyword:office""}]",3,OK,8edac9b18f3e6ddc451fa738329b881f52a412df83dcaaf73d3081cf524b07b3
2026-08-23,Teaching Vacancies,office-manager-37d931fd-e898-412f-bd8e-d53558f8deba,https://teaching-vacancies.service.gov.uk/jobs/office-manager-37d931fd-e898-412f-bd8e-d53558f8deba,Office Manager,Clover Leys Spencer Academy,"Derby, East Midlands, DE24 5AX",DE24 5AX,"£27,521.00 - £29,362.00 Annually (Actual) NJC 11-15 - Full Time - 43 weeks per year",2026-07-22,2026-09-04T23:59:00+01:00,['FULL_TIME'],"We are seeking an organised, professional, and confident Office Manager to join our team at Clover Leys Spencer Academy. As the first point of contact for many of our families and visitors, you will play a vital role in ensuring the smooth day-to-day running of the school office, requiring excellent communication, attention to detail, and the ability to manage multiple priorities in a busy environment. Clover Leys is a growing primary school with a strong sense of community. We are looking for someone who is proactive, solution-focused, and committed to supporting our staff, children, and families with efficiency and care. Join us in shaping a calm, purposeful and professional front-of-house environment. We would love to welcome you to experience our wonderful school for yourself. Stepping through our doors, you’ll feel the calm, purposeful atmosphere and see children who are enthusiastic, curious, and eager to learn. At Clover Leys, you’ll join a supportive, inspiring team where collaboration and care are at the heart of our work. We provide excellent CPD and training, with clear opportunities for professional growth at every stage of your career. This role gives you the chance to",administration-category,"Administration, HR, data and finance",36,"[{""page"": 36, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 3, ""query"": ""office"", ""route"": ""keyword:office""}]",2,OK,d8dcc0a1f1698fb00f82b9ccfb82b0d8036a0038267208d590e0902354f28b77
2026-08-23,Teaching Vacancies,office-manager-5960c337-50dd-408c-89a6-bc2f39580f3d,https://teaching-vacancies.service.gov.uk/jobs/office-manager-5960c337-50dd-408c-89a6-bc2f39580f3d,Office Manager,Saint Augustine Webster Catholic Voluntary Academy,"Scunthorpe, Yorkshire and the Humber, DN15 8BU",DN15 8BU,"£24,272.00 - £26,756.00 Annually (Actual)",2026-07-16,2026-09-15T23:59:00+01:00,['FULL_TIME'],"Working in our main school office you will provide a high-quality service, leading the administration team. You will come into daily contact with our parents and staff so, as well as having administrative experience, you will also possess excellent communication and customer service skills. This is a temporary full-time maternity cover role, working 37 hours per week, term time only . Starting as soon as possible until 52 weeks or sooner should our colleague on Maternity leave returns to work prior to this date for whatever reason. About us: Saint Augustine Webster Catholic Voluntary Academy is a primary school and is located in Scunthorpe. We are an Ofsted-rated GOOD school. We are part of Our Lady of Lourdes Catholic Multi-Academy Trust, bringing together the 36 Catholic Primary and Secondary schools in Lincolnshire, Nottingham City and Nottinghamshire. You will: Have previous administrative and ideally team management experience, preferably in a school office. Have the ability to maintain a calm, positive and professional manner at all times. Demonstrate accuracy and attention to detail. Lead and manage members of the admin team. Provide general administrative support within the",administration-category,"Administration, HR, data and finance",49,"[{""page"": 49, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 4, ""query"": ""office"", ""route"": ""keyword:office""}]",2,OK,1479e8554d8ac8db7f8a7768a8b98395b08122f1b130fc17c57ad9422f358a93
